gene	log2FC	p_value	q_value	signif
61	17.3321	1.4130851864408308e-17	1.413085186440831e-15	True
70	9.906389	4.4243546384655677e-13	2.2121773192327838e-11	True
18	10.976618	1.5022618501924564e-12	5.007539500641521e-11	True
8	10.741733	5.500858982821802e-12	1.3752147457054505e-10	True
86	9.414908	8.4813233784297e-12	1.6962646756859397e-10	True
9	7.8429556	1.7470895992435438e-09	2.91181599873924e-08	True
83	6.1770225	4.614969514975111e-07	4.614969514975111e-06	True
38	5.114955	9.659311884296488e-07	8.781192622087717e-06	True
82	5.937752	1.3535042174957559e-06	1.1114413765352415e-05	True
33	6.410938	1.444873789495814e-06	1.1114413765352415e-05	True
92	5.3010254	1.4126455846199615e-05	6.726883736285532e-05	True
47	4.799851	2.130536170922452e-05	8.941965209584085e-05	True
43	4.6187177	2.14607165030018e-05	8.941965209584085e-05	True
15	4.3248777	4.505972401040395e-05	0.00016092758575144266	True
36	4.5469728	5.180558811506722e-05	0.00017863995901747318	True
100	5.1038322	6.03276597077368e-05	0.0001973063999467199	True
48	5.4903674	6.116498398348317e-05	0.0001973063999467199	True
67	3.1531446	0.0006707775108458145	0.0019165071738451846	True
88	3.085649	0.0020995683915233866	0.0055251799776931225	True
80	2.881802	0.0022534734947467646	0.005778137166017345	True
13	2.8992863	0.0029938748236360392	0.007128273389609617	True
1	2.7082129	0.004583718461717448	0.010659810376087087	True
99	2.61121	0.005836915820529057	0.012970924045620126	True
72	2.603303	0.008339530157366899	0.01774368118588702	True
19	3.069429	0.010276028537182407	0.021408392785796683	True
3	2.3468523	0.01861205408694935	0.0351170831829233	True
54	2.1303756	0.02156862442025613	0.03921568076410205	True
57	2.180873	0.022608958341555144	0.04037313989563418	True
81	2.4256678	0.02837233518777002	0.04891781928925866	True
93	1.8616647	0.035787125798145206	0.059645209663575345	False
52	1.7364545	0.041275512268100514	0.06657340688403308	False
77	1.1322922	0.052199998473013084	0.0828571404333541	False
26	1.8129164	0.062182358319515296	0.09715993487424265	False
12	1.326971	0.0887077972290402	0.1323996973567764	False
76	1.5037708	0.1232822676289351	0.17611752518419302	False
53	1.1087142	0.13223689623878465	0.18624914963209108	False
79	-0.015538213	0.13561526737193821	0.18835453801658086	False
29	0.7626417	0.15777991753074316	0.21613687332978515	False
85	1.2420427	0.16262302868138934	0.21976084956944505	False
21	1.9496293	0.16707696314960452	0.2227692841994727	False
55	0.93624014	0.19970718712808522	0.2627726146422174	False
22	1.3349543	0.21135859632756226	0.26643481853059825	False
75	0.18265979	0.5119272917753017	0.6022674020885903	False
31	0.25260618	0.5503381502270177	0.6399280816593229	False
60	0.341533	0.5845131975216982	0.6718542500249405	False
24	-0.064480305	0.6242432259604389	0.6860540161861514	False
20	0.4799809	0.6300130095814234	0.6860540161861514	False
30	0.42122412	0.6509697175152498	0.692520976080053	False
97	-0.38691273	0.6997245590511795	0.7365521674222942	False
66	0.11972434	0.9429160035728925	0.959764426317232	False
2	-1.3362843	0.9480977654972735	0.959764426317232	False
94	-0.507194	0.959764426317232	0.959764426317232	False
40	0.020129666	0.959764426317232	0.959764426317232	False
84	-0.37289602	0.8771347757903615	0.91368205811496	False
17	-0.04844399	0.6416202601195553	0.6899142581930702	False
37	-0.7094013	0.6311696948912593	0.6860540161861514	False
35	-1.1876968	0.6196439103735145	0.6860540161861514	False
91	-0.61664224	0.6013964633547461	0.6834050719940296	False
4	-0.96626735	0.48304924839547025	0.5750586290422265	False
16	-1.2850692	0.4511595499258787	0.5435657228022636	False
73	-0.85969806	0.35445272491037094	0.43225942062240363	False
65	-0.58390474	0.296121534230929	0.36558214102583825	False
39	-1.9126312	0.21314785482447862	0.26643481853059825	False
87	-1.2983978	0.20898984590236358	0.26643481853059825	False
74	-1.5396403	0.20664038873878665	0.26643481853059825	False
42	-2.4571435	0.10399937616356034	0.1507237335703773	False
46	-3.0623496	0.09024308037065579	0.13271041230978792	False
27	-1.7086076	0.07009609648518454	0.10620620679573414	False
95	-2.644595	0.06333161199469495	0.09743324922260761	False
44	-2.3384311	0.03921651171981664	0.06428936347510925	False
5	-2.33706	0.032749531293407824	0.05550768015831835	False
7	-2.4456103	0.027105116487264942	0.04755283594257008	True
41	-3.0161588	0.019273820454182362	0.03569226010033771	True
49	-3.7374063	0.018369066244785785	0.0351170831829233	True
51	-4.0465693	0.013620133081122004	0.026706143296317656	True
10	-2.984491	0.013313703634255776	0.026627407268511552	True
78	-3.1870885	0.010920147631921269	0.022286015575349528	True
90	-3.397507	0.007213429899592668	0.01568136934694058	True
34	-2.1089647	0.00497139346080673	0.011298621501833476	True
25	-3.29757	0.00262065144318451	0.006391832788254902	True
32	-3.1260982	0.002457062593412474	0.0061426564835311845	True
71	-3.9869823	0.0011347726958328256	0.00306695323198061	True
68	-3.4771147	0.000859451104903237	0.0023873641802867698	True
98	-4.0009212	0.0003009958454190984	0.0008852818982914659	True
45	-3.5334716	0.00017040340401333525	0.0005163739515555613	True
14	-4.391985	6.418309888128293e-05	0.00020057218400400915	True
58	-3.8640802	4.412273619073206e-05	0.00016092758575144266	True
96	-4.638122	3.279887658326508e-05	0.00012614952532025031	True
59	-4.60412	3.032524431469722e-05	0.00012130097725878887	True
56	-5.4129515	1.6254294239375294e-05	7.388315563352406e-05	True
11	-4.894876	8.615285426542839e-06	4.307642713271419e-05	True
63	-5.3932014	6.598235201712626e-06	3.472755369322435e-05	True
69	-5.2573214	6.063741366700845e-06	3.3687452037226916e-05	True
50	-6.0588975	3.1241692724143236e-06	1.837746630831955e-05	True
62	-4.9974236	2.93235229615749e-06	1.832720185098431e-05	True
6	-5.82931	2.686968159323105e-06	1.7913121062154035e-05	True
23	-6.0165553	2.200419161892084e-06	1.57172797278006e-05	True
64	-4.6433444	4.2744124638959115e-07	4.614969514975111e-06	True
28	-6.0690994	9.07365994507176e-08	1.13420749313397e-06	True
89	-6.8093066	1.3500690031227779e-08	1.928670004461111e-07	True
