	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
4923	0	0	1	0	0	2	0	1	0	0	0	2	1	5	0	1	2	0	0	2	3	2	0	0	2	1	0	1	2	0	1	2	0	0	0	0	0	3	2	0	1	1	0	0	2	0	1	0	0	0	0	1	1	0	0	1	2	2	0	1	1	0	1	1	3	0	0	3	0	0	0	0	0	0	2	1	2	1	0	2	0	1	0	1	0	1	0	4	0	1	1	0	0	0	2	1	1	0	0	2
4929	2	1	0	0	1	0	1	2	1	1	1	0	0	0	1	0	1	1	2	1	1	1	4	1	0	0	0	1	0	1	1	0	2	3	0	1	0	2	0	2	1	1	0	0	2	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	3	1	0	1	0	0	1	0	1	2	1	0	1	1	0	1	4	1	0	0	0	0	1	1	0	0	1	0	1	0	1	2	1	3	1	1	1
4936	0	1	0	2	1	0	1	0	0	1	3	0	1	1	1	2	1	1	0	1	1	2	0	1	1	0	1	2	2	0	0	1	0	1	1	0	0	0	1	0	2	0	0	1	0	1	1	0	0	0	1	0	0	0	1	2	1	0	2	3	0	0	1	0	0	1	0	0	2	0	0	2	0	0	1	0	0	2	1	2	0	0	1	5	0	0	0	0	0	2	0	0	0	0	3	1	1	0	0	1
4940	3	1	0	1	0	1	3	0	0	2	1	1	0	0	0	1	0	4	1	2	1	1	2	1	0	1	1	1	0	2	0	1	0	0	1	0	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	1	1	3	1	0	1	2	2	2	1	1	0	0	0	2	0	1	0	0	0	0	3	2	0	0	1	0	1	0	1	1	0	1	0	0	0	1	0	2	0	3	1	3	1	0	1	0	1	1
4944	0	1	1	1	1	1	1	0	0	0	0	1	1	0	0	1	0	1	0	2	0	0	1	1	0	1	1	0	3	0	0	0	0	1	0	1	1	1	0	1	1	0	0	0	0	1	1	2	1	2	0	1	0	0	0	2	1	0	1	0	2	0	1	0	2	1	0	0	1	4	1	3	1	2	1	1	0	0	0	2	1	0	1	1	2	1	0	1	0	1	1	2	0	0	0	0	0	2	0	0
4946	1	0	2	1	1	0	1	2	1	0	1	3	0	2	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	2	0	0	1	0	0	2	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	4	1	0	2	0	0	2	1	1	1	0	1	0	0	2	0	0	0	2	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	2
4947	0	0	0	2	0	0	1	0	1	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	1	2	3	0	2	1	1	1	1	1	1	0	0	2	1	2	0	0	3	0	0	0	0	0	1	0	1	0	1	2	1	0	0	1	1	1	2	1	2	0	0	0	1	1	3	0	3	1	1	1	0	0	1	0	1	2	1	1	1	0	0	1	3	0	1
4956	1	0	0	1	0	0	2	2	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	2	1	1	2	1	0	1	1	1	2	0	2	0	1	1	0	0	1	1	1	0	0	2	0	1	0	2	0	0	0	0	1	0	1	0	0	1	1	2	0	0	1	1	3	0	0	0	0	0	2	0	0	1	3	1	1	1	0	0
4958	1	0	0	0	1	0	2	0	0	1	1	0	2	0	1	0	1	1	0	0	1	3	2	1	0	1	1	3	2	1	0	1	4	1	0	1	1	0	1	0	1	1	0	1	1	0	1	1	0	3	1	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	1	2	0	1	1	0	1	0	2	1	1	0	1	0	2	2	1	1	1	1	0	0	0	0	0	0	2	1	1	1
4961	0	1	0	2	0	0	2	0	1	1	3	0	0	1	0	1	1	3	2	0	1	0	0	0	1	1	1	0	0	2	0	1	0	0	0	0	2	4	0	1	0	0	2	2	0	2	0	1	1	1	2	1	0	0	1	0	1	0	1	1	0	0	1	1	0	0	0	1	0	2	2	0	1	1	0	1	1	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	1	2	0	0	0	2	3
4965	2	3	3	1	0	0	1	0	1	0	2	1	0	1	0	0	4	0	0	0	2	0	0	0	2	0	0	0	0	1	1	1	2	0	0	0	2	1	1	0	0	0	1	1	2	1	1	1	0	0	1	0	1	1	1	0	1	0	0	1	0	1	2	0	0	0	0	0	2	3	0	0	3	0	1	1	1	0	0	0	0	0	0	0	1	0	2	1	0	1	1	0	0	0	1	1	3	0	5	2
4969	0	0	0	0	1	1	0	1	1	1	1	0	0	3	0	0	1	2	0	0	0	1	1	0	0	0	1	0	1	0	1	1	1	0	0	0	1	1	2	0	2	0	2	0	1	0	0	0	2	1	0	0	1	1	4	2	0	3	1	0	2	0	1	1	0	1	0	0	0	0	1	0	3	0	0	2	2	1	0	0	0	0	1	3	3	0	2	1	0	3	3	0	1	0	1	4	0	1	0	0
4971	0	0	1	1	1	0	1	1	1	0	1	1	0	1	1	0	1	0	1	0	0	0	0	4	0	2	0	0	0	0	2	0	2	0	0	1	1	2	0	1	0	0	0	1	2	1	0	4	0	0	1	1	2	0	2	0	3	1	1	2	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	3	0	1	3	1	2	1	2	0	0	1	3	0	1	1
4974	2	0	1	1	1	0	1	0	2	1	0	0	1	1	0	0	0	0	1	0	2	0	1	0	1	1	0	3	0	1	0	1	0	0	1	0	1	1	1	2	2	0	0	0	0	1	2	1	0	1	1	0	1	2	0	2	1	2	1	1	2	1	0	1	1	1	0	1	0	0	0	0	0	1	1	1	2	1	0	0	1	0	0	1	1	0	2	0	1	2	0	1	0	0	1	1	0	4	0	2
4976	0	2	1	0	0	0	0	0	2	1	0	1	0	0	0	1	0	1	3	0	1	0	1	1	0	0	1	0	0	1	1	0	1	0	0	1	1	4	1	2	3	0	1	0	2	0	0	0	2	1	0	0	1	1	3	2	1	1	1	0	0	1	3	2	0	1	0	0	3	2	0	1	1	3	2	0	1	1	0	2	0	2	2	1	1	2	1	2	0	2	2	0	0	1	0	1	0	0	0	1
4978	0	1	4	2	2	0	0	0	3	1	0	1	0	1	0	1	1	0	1	2	0	2	1	1	1	1	0	1	0	0	0	2	0	6	0	0	0	0	3	1	1	0	1	0	0	2	1	3	0	1	0	0	1	2	1	1	0	1	3	1	3	0	0	0	1	0	2	1	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	1	0	0	0	0	0	1	1	1	1	0	1	2	1	0	1	1
4983	1	2	2	0	0	1	0	0	1	0	0	0	1	1	1	0	2	0	4	0	0	1	2	1	3	0	0	1	0	0	1	1	0	0	1	1	0	2	0	1	0	0	1	2	0	0	0	1	2	0	1	1	3	0	1	0	0	0	1	2	0	0	0	0	0	4	0	1	2	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	2	0	1	2	0	2	0	1	3	1	0	0	0	0
4984	0	2	1	1	0	0	0	0	0	0	0	0	2	0	0	2	0	2	3	0	1	1	1	0	0	0	0	0	1	2	0	1	0	2	0	4	0	1	3	0	0	0	0	1	0	3	1	0	1	1	0	2	1	0	1	0	0	0	3	2	0	0	0	0	1	0	0	2	1	0	0	0	3	0	1	0	1	0	0	2	1	1	1	0	1	1	0	0	1	0	1	2	0	1	0	0	0	0	0	0
4985	1	2	1	0	0	0	0	1	0	0	1	0	1	0	0	1	2	0	1	2	1	1	1	0	0	3	0	0	1	0	0	3	3	1	1	0	1	2	0	0	0	0	1	1	1	0	0	1	1	2	1	0	1	0	1	0	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	3	2	1	2	0	0	1	1	0	1	1	2	0	0	0	2	0	1	0	1	1	1	0	1	3	0	0	0
4989	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	2	0	0	0	0	0	1	0	1	0	2	0	1	1	1	0	0	0	4	1	2	0	0	1	0	0	0	1	0	1	1	2	0	0	1	0	3	0	0	1	1	1	0	1	1	0	1	1	0	1	0	0	0	4	0	1	0	1	0	1	0	0	1	1	0	0	1	1	1	1	0	1	1	0	2	0	0	0	0	0	0	1	1	1	1
4990	1	0	2	0	0	0	1	0	1	1	0	1	0	0	1	1	0	0	2	2	0	0	1	1	3	1	1	0	1	1	1	1	2	1	0	0	3	0	1	0	1	1	0	0	0	3	1	2	1	0	0	1	2	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	2	2	0	0	1	1	2	0	0	0	0	0	2	0	0	0	0	0	2	0	1	0	1	0	1	0	2	0	0	0	1
4991	3	0	1	0	0	0	0	0	3	1	1	0	1	1	0	4	0	0	0	0	1	0	2	0	1	2	1	0	0	1	1	1	2	0	0	1	1	1	0	0	2	0	2	0	0	0	1	0	0	1	2	0	0	1	0	1	0	2	2	0	0	1	1	0	1	1	0	0	1	1	0	1	1	3	0	0	0	0	0	0	0	1	0	0	0	1	2	2	1	0	0	0	0	3	1	2	0	0	2	0
4996	0	0	0	0	0	0	1	0	0	0	0	1	0	1	3	2	0	1	0	0	0	2	1	0	1	1	0	0	0	1	0	1	1	0	1	3	3	1	0	0	0	2	0	0	0	1	2	2	1	1	1	1	4	0	1	2	1	1	0	2	1	1	1	0	0	2	0	0	2	0	0	1	1	0	0	3	1	0	1	1	0	0	0	0	1	0	1	0	0	1	2	0	0	1	0	0	0	1	0	2
4997	2	1	2	1	2	1	1	0	1	1	0	0	0	1	1	0	1	1	0	0	1	1	0	0	0	3	0	1	0	1	0	0	0	2	0	0	0	1	1	0	1	0	0	0	1	1	0	3	0	4	0	0	0	2	2	0	0	1	1	2	0	1	1	0	0	1	0	1	1	1	1	0	1	0	2	1	1	2	0	0	0	0	0	0	1	1	0	5	1	1	1	0	1	1	0	3	0	1	0	0
5002	2	2	2	1	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	2	2	0	1	0	0	0	1	1	1	4	0	1	2	1	0	0	1	0	0	0	1	0	2	1	2	3	1	0	0	2	1	0	0	2	0	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	2	4	2	1	0	0	0	0	2	0	1	0	2	1	0
5004	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	3	0	0	1	0	0	1	2	1	0	2	0	0	0	1	0	1	0	0	1	0	0	0	0	3	3	0	2	0	0	0	0	1	0	0	1	1	1	0	3	1	1	1	0	1	0	0	2	2	1	1	0	2	2	0	0	1	0	1	1	0	1	1	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0
5008	2	1	1	0	0	1	2	0	1	0	0	3	1	0	0	0	1	0	0	0	0	1	2	0	2	1	0	0	1	2	0	0	0	1	0	4	4	3	1	0	0	2	1	1	1	0	0	0	0	0	0	0	3	0	1	4	1	0	1	0	1	0	1	0	0	3	2	2	0	0	0	3	0	2	2	2	0	1	2	0	1	0	0	0	2	2	2	0	2	2	0	0	0	0	1	0	1	0	2	1
5009	1	0	0	1	0	1	0	0	0	2	1	2	1	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	2	1	0	1	2	1	1	1	0	0	2	0	0	0	0	0	2	0	1	0	1	2	1	0	0	2	0	0	0	0	0	0	0	2	2	0	0	1	3	0	2	0	0	0	0	0	0	0	1	0	1	2	1	1	1	1	0	0	0	2	0	0
5012	0	3	1	1	1	3	0	1	1	0	1	0	1	0	1	0	1	0	0	0	1	2	1	1	0	0	0	0	1	0	1	1	1	2	2	4	1	0	0	2	2	2	2	0	0	0	0	3	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	2	3	1	0	0	0	3	0	0	0	0	0	0	0	1	1	1	2	2	0	0	1	1	0	1	0	0	0	0	1	1	0	2	1	0
5017	0	3	2	0	4	0	0	0	0	1	2	0	0	1	1	0	0	0	0	1	1	1	1	1	1	0	1	1	0	1	0	0	0	0	1	0	0	1	1	0	1	0	1	0	1	1	2	0	2	1	0	0	0	1	0	1	0	0	0	0	3	0	0	0	0	2	3	3	1	1	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	0	0	0	1	1	3	0	1	0	2	0	1	1	1
5024	0	1	1	2	0	1	2	2	1	1	1	0	1	0	0	2	6	1	2	0	0	0	2	2	2	1	1	1	2	1	2	2	0	0	0	1	0	5	1	0	2	1	1	0	0	1	1	2	0	1	1	0	3	0	2	0	1	1	0	1	2	1	0	0	3	2	1	0	0	0	0	1	0	0	0	0	2	1	0	0	1	1	2	0	1	2	1	2	0	0	0	0	2	1	1	0	0	1	0	1
5026	1	2	0	0	2	2	0	1	1	1	1	1	1	0	2	0	1	2	0	0	1	0	0	1	0	0	0	0	1	1	1	2	4	1	0	0	1	1	1	0	0	0	1	0	0	0	0	2	2	0	2	0	0	1	0	1	0	3	0	2	3	2	1	1	1	1	0	0	1	2	3	0	1	1	2	0	0	1	2	0	2	0	0	0	0	2	0	0	0	2	0	1	0	1	2	3	1	1	0	1
5028	2	0	2	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	2	0	1	2	0	0	0	0	2	2	0	2	1	0	1	3	1	0	0	1	0	1	2	0	0	0	0	1	2	0	1	0	0	1	1	1	1	0	1	0	0	0	1	0	1	0	0	0	0	3	0	0	0	2	0	0	1	0	2	3	0	0	0	2	0	0	2	0	1	0	0	0	0	1	1	0	1	0
5040	3	1	2	1	0	0	1	1	1	0	0	0	1	1	0	2	2	1	1	0	0	0	1	0	1	2	2	0	1	2	1	1	1	0	0	0	0	1	1	2	0	1	1	0	1	1	0	0	0	1	3	0	0	1	0	0	1	3	0	0	1	0	0	1	1	1	0	0	1	0	0	1	1	0	1	0	0	3	0	2	2	0	0	0	1	0	1	2	2	3	1	0	1	1	1	1	0	1	4	0
5041	5	0	3	1	0	1	1	0	0	1	1	0	1	0	1	0	1	1	0	0	0	1	2	0	2	2	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	2	0	2	1	2	1	0	4	0	0	1	1	0	0	0	0	1	2	2	3	0	0	3	0	2	0	0	0	1	0	1	0	3	0	0	0	2	0	0	1	1	0	0	1	0	0	0	1	0	1	0	1	1
5043	0	1	5	0	2	1	2	0	1	2	1	0	0	0	0	0	0	1	2	1	1	0	2	0	1	1	0	0	2	0	0	0	1	0	0	1	1	2	0	1	2	0	0	0	2	0	0	0	0	2	0	0	1	1	1	1	1	1	0	0	1	0	1	0	0	2	0	0	2	1	0	0	1	1	0	0	2	0	0	0	0	1	0	0	0	0	2	1	1	1	1	0	0	2	0	0	1	1	2	1
5051	0	2	0	0	0	0	0	1	0	0	1	2	0	3	2	1	1	0	0	2	1	0	1	1	1	2	1	0	0	1	2	0	3	0	0	0	0	2	0	2	0	1	0	0	1	2	1	0	0	1	2	2	0	2	1	0	0	1	0	1	0	0	0	2	1	1	0	0	1	0	1	3	3	0	4	1	1	1	1	0	1	1	1	0	2	0	0	0	0	1	1	2	0	1	1	1	1	2	0	1
5053	0	1	1	1	0	0	1	3	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	3	0	1	0	0	0	0	0	1	3	0	1	1	2	1	0	0	2	0	0	1	0	0	1	1	0	3	1	0	0	0	0	1	0	1	0	1	0	1	0	1	0	1	2	2	0	0	1	0	0	0	0	0	1	0	1	1	1	1	2	0	0	0	1	0	0	0	0	1	0	0	0
5055	2	1	1	1	1	0	2	1	0	1	2	2	0	0	1	0	1	0	1	0	1	0	0	0	1	1	0	1	0	0	1	1	0	1	1	1	2	0	0	1	0	0	0	2	0	0	0	0	1	2	1	0	2	0	2	1	2	1	1	0	1	0	0	1	0	0	0	1	1	0	2	0	0	2	0	1	1	1	0	2	2	1	1	1	0	0	0	2	0	2	2	0	1	0	1	2	0	0	1	0
5058	0	1	1	0	1	0	2	1	1	0	0	1	0	2	0	0	1	0	0	1	1	0	0	0	3	3	0	0	0	1	0	1	0	2	1	1	0	2	0	0	0	1	0	0	1	0	1	0	1	2	0	0	0	2	1	2	0	0	0	1	1	1	3	2	0	0	0	0	2	0	1	0	0	1	0	0	2	2	0	0	1	1	1	1	0	1	0	3	1	1	0	0	0	0	1	1	1	0	1	0
5063	1	0	1	2	0	0	1	1	1	1	1	1	1	0	1	0	2	0	0	1	1	0	0	1	1	1	1	0	0	1	0	2	3	0	0	1	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	1	2	1	1	0	1	0	0	3	0	0	2	1	1	0	0	2	1	1	3	0	0	1	0	2	0	0	0	1	3	0	0	0	1	2	1	0	1	0	0	1	1
5066	0	1	0	1	1	0	0	2	0	2	0	0	0	0	0	4	0	0	1	1	0	0	2	0	2	1	1	0	1	1	1	1	0	2	0	0	0	0	0	0	0	1	0	0	0	2	0	1	4	0	1	0	0	1	0	0	0	0	0	0	2	0	1	1	0	1	1	2	1	0	0	1	1	1	2	2	0	0	1	0	0	0	2	2	1	0	1	1	0	1	0	1	0	0	1	1	0	0	0	1
5072	1	2	2	0	0	0	1	3	0	1	0	1	0	0	2	0	0	2	2	1	0	2	2	1	0	1	1	4	1	0	1	1	1	0	3	0	1	0	1	2	0	0	1	3	1	0	0	0	0	2	1	1	2	1	1	0	1	0	0	0	0	1	0	0	0	0	0	3	2	0	1	0	1	2	2	0	0	0	1	0	1	0	0	1	0	1	1	4	0	1	0	2	0	0	0	0	1	0	0	1
5078	3	1	2	0	1	0	2	1	1	0	1	0	0	1	0	0	1	3	0	1	1	2	0	1	1	0	2	0	2	1	2	0	0	1	0	1	1	1	0	0	1	0	0	1	1	4	0	3	0	0	1	0	0	2	2	0	1	0	0	1	3	0	0	2	0	0	0	0	0	2	0	1	0	2	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	2	0	0	2	3	0	0	2	0	4
5080	0	1	1	1	0	2	0	0	1	0	2	1	2	1	1	2	4	1	0	0	0	0	0	0	0	0	0	3	2	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	1	2	1	0	1	1	0	1	1	0	2	1	3	1	1	1	0	2	1	2	0	0	0	0	0	2	1	1	3	2	1	1	0	0	1	2	0	1	1	2	1	2	0	0	0	0	1	0	2	0	0	0	1	1	0
5083	0	1	0	0	1	0	1	1	0	0	3	1	0	1	3	6	2	0	3	0	2	0	1	3	0	1	0	0	0	0	0	0	0	2	4	0	0	2	0	2	0	2	0	3	3	0	1	2	0	2	1	1	0	3	2	0	0	0	2	1	1	0	3	0	1	2	0	0	1	0	0	0	1	0	0	2	1	0	0	1	3	0	0	0	0	1	0	0	1	1	1	0	1	1	0	0	0	1	0	0
5084	0	0	0	0	0	1	0	1	1	2	0	1	0	1	0	0	2	0	3	0	0	0	1	4	0	0	0	0	1	5	0	0	1	1	2	0	0	1	0	2	2	2	0	1	0	0	2	1	0	0	1	1	0	3	1	1	1	2	1	0	0	1	0	0	1	0	2	0	0	0	1	0	0	0	0	0	2	0	0	1	1	0	1	1	0	0	0	0	1	0	3	0	0	0	2	2	0	1	0	1
5103	0	1	0	1	1	2	0	0	0	1	1	1	0	1	2	0	1	0	1	0	1	1	1	0	1	0	1	0	0	2	0	0	1	1	0	2	1	1	1	2	0	2	3	0	0	0	0	1	1	1	0	0	3	2	0	0	0	1	0	1	1	0	0	1	0	5	0	0	0	0	2	1	0	1	2	0	0	2	0	1	0	0	1	2	1	0	3	0	0	3	0	1	1	2	2	0	0	0	1	1
5104	0	2	1	1	1	1	0	1	2	0	0	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	1	1	1	2	0	0	3	1	0	0	1	0	0	0	0	3	0	1	2	0	1	1	2	3	1	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	2	1	2	2	0	0	0	2	0	0	1	0	1	1	1	1	1	2	0	1	0	5
5106	0	1	1	1	1	0	2	2	1	2	0	1	0	0	0	0	3	1	0	2	1	1	0	1	1	0	1	0	0	0	0	0	0	2	0	2	1	1	1	0	2	1	1	0	1	0	1	0	0	0	0	2	0	0	1	3	2	2	0	0	0	2	2	3	1	0	1	1	1	3	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	2	1	1	2	0	1	0	0	0	0	2	1	1	2
5109	0	1	1	1	1	0	1	0	1	1	0	0	0	1	0	0	1	1	1	0	1	2	1	0	1	0	0	0	0	2	0	2	0	0	0	1	1	0	2	5	0	0	0	0	0	3	0	0	1	1	2	0	0	0	0	2	1	0	0	0	1	1	1	0	1	0	1	1	0	1	1	1	0	0	0	0	0	0	2	0	0	0	0	1	2	0	2	2	1	1	0	0	1	2	1	0	0	2	1	0
5118	2	0	0	0	1	1	4	0	0	0	1	0	0	1	0	0	1	1	3	1	2	0	0	1	0	0	1	4	0	1	1	0	1	1	2	0	0	1	0	0	0	1	2	2	1	1	0	0	4	0	0	1	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	1	0	0	4	1	0	0	3	0	0	1	5	1	2	1	2	2	1	0	3	2	1	0	1	2	0	0	1	1	1	1	2
5122	1	0	0	1	1	0	3	1	0	2	0	0	0	0	2	0	0	0	1	0	1	0	2	0	2	0	0	0	0	0	0	1	1	0	0	2	1	0	1	1	0	0	1	0	2	0	0	2	0	2	0	1	0	0	0	0	0	1	1	3	2	1	0	0	0	1	1	1	0	1	1	1	0	0	2	1	0	0	0	0	0	0	1	2	1	0	1	0	1	3	0	0	1	3	0	1	1	1	2	4
5124	0	0	2	0	0	1	2	0	1	1	0	1	1	1	2	0	1	0	0	3	0	1	2	0	2	0	0	0	0	1	0	1	0	0	0	1	0	0	3	0	1	1	1	1	1	0	0	1	2	1	4	0	2	2	1	0	0	1	1	2	0	3	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	0	0	1	1	1	2	0	3	0	1	3	1	1	0	0	0	3	0	0	1	0	0
5127	1	0	0	1	0	1	2	1	1	0	3	1	1	1	0	0	0	0	0	1	2	0	0	0	0	2	0	0	0	1	1	2	1	1	3	0	0	1	2	1	1	0	2	2	0	1	0	0	0	0	0	0	0	2	0	0	0	3	1	2	2	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	2	0	1	0	1	1	1	0	2	0	0	2	1	0	0	0	1	0	2	0	1	0
5128	0	1	1	0	1	0	1	1	0	0	0	2	3	2	1	2	3	1	0	1	0	0	0	1	2	0	0	0	0	0	2	0	2	0	1	2	0	0	0	3	2	1	0	1	0	0	2	0	3	1	0	0	0	0	0	0	1	0	0	2	3	1	1	0	0	1	3	1	1	0	0	0	2	1	2	1	0	2	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	2	0
