	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
4923	3	3	0	1	1	1	2	0	0	0	1	0	0	1	3	1	0	0	1	2	1	1	1	2	1	0	0	0	0	2	1	1	1	0	1	2	1	2	0	0	0	0	1	0	5	0	2	0	0	1	0	0	0	1	1	2	0	1	2	1	0	1	2	0	1	1	2	0	0	0	2	1	0	1	2	2	1	0	0	1	1	1	0	0	1	0	1	2	0	0	0	2	1	0	0	0	0	1	0	0
4929	1	0	0	0	1	2	3	3	1	2	2	1	1	1	2	0	1	0	1	1	0	0	0	3	0	1	0	2	2	0	1	1	2	2	1	1	1	0	1	1	2	1	0	0	2	1	0	0	3	1	0	0	1	1	2	0	0	0	1	2	0	1	3	0	0	0	1	2	0	0	2	0	0	5	1	1	0	3	0	0	0	2	0	1	0	0	0	2	0	0	1	1	1	0	1	2	1	1	2	0
4936	1	1	1	1	1	0	1	1	0	1	0	1	1	2	0	0	0	2	1	0	2	0	1	3	1	1	0	2	0	1	1	0	1	1	0	1	1	3	1	4	0	1	0	1	2	1	0	0	1	1	2	2	0	2	1	1	0	0	1	1	1	0	0	1	0	0	1	2	1	2	0	1	0	0	2	0	2	0	0	2	2	0	0	3	0	0	1	1	0	0	0	0	0	1	0	0	0	2	2	1
4940	0	1	0	0	1	1	2	2	1	0	0	1	0	0	1	0	1	0	1	1	0	5	2	0	1	0	0	2	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	1	2	2	0	0	1	0	1	0	0	0	0	0	0	3	2	1	0	0	0	3	0	0	0	1	0	1	0	0	3	2	3	1	0	2	1	1	1	0	0	0	3	1
4944	0	0	0	1	1	0	0	0	2	0	0	2	0	1	2	2	2	0	1	2	1	1	2	1	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	0	1	1	0	0	0	2	1	2	0	1	1	0	0	0	0	1	1	0	3	0	1	2	1	1	3	0	2	0	0	3	0	2	1	0	1	2	3	0	2	0	0	0	0	2	1	0	1	1	1	2	0	1	1	1	1	0
4946	0	0	0	0	0	1	0	4	0	2	0	0	0	1	0	3	0	1	0	2	2	0	3	0	0	0	0	1	1	0	2	0	0	0	2	3	2	1	1	1	0	0	1	0	2	0	0	0	2	0	2	0	1	0	0	1	0	0	2	0	2	0	0	3	1	0	0	2	0	0	2	1	0	0	0	2	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	1	1	1
4947	2	2	1	3	3	1	0	0	1	1	0	1	0	0	0	0	0	2	0	0	3	0	0	1	0	4	1	2	4	0	2	1	2	1	0	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	3	1	2	0	1	2	1	2	0	3	1	1	1	1	0	1	0	0	2	0	1	1	0	0	3	0	0	0	2	1	2	1	1	0	0	2	0	0	0	1	0	0	1	1	1	1	0	1	2	1
4956	1	1	1	1	0	2	1	3	1	0	2	1	0	3	1	2	0	3	0	1	0	0	1	2	0	0	2	1	1	0	1	1	0	1	0	4	1	1	2	0	0	1	1	1	3	0	1	2	2	1	1	1	0	0	3	0	3	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	2	0	0	2	0	1	1	4	0	0	0	2	0	1	1	2	3	0	0	0	0	0	0	1	2	0	1
4958	3	0	0	1	0	0	2	0	0	0	0	1	1	1	0	2	0	1	1	0	1	0	0	2	0	0	0	2	3	1	0	0	0	1	0	1	0	1	2	0	0	2	0	0	0	0	0	2	3	0	1	2	0	0	1	0	0	2	0	2	2	1	4	0	1	2	2	0	0	0	0	1	4	1	0	2	0	2	0	0	1	1	1	2	0	1	1	0	0	1	0	0	2	0	2	1	1	2	2	0
4961	1	0	0	1	0	1	4	3	0	0	1	2	3	0	3	0	1	1	0	0	1	0	2	1	0	0	1	3	2	1	1	3	1	2	3	1	0	0	0	1	1	0	1	0	1	2	1	0	1	0	3	1	0	2	0	2	3	1	0	1	0	0	0	0	3	1	0	1	0	0	0	2	0	1	1	1	2	0	1	1	1	0	1	0	0	1	0	2	3	0	1	0	0	2	1	0	1	2	1	0
4965	0	0	0	0	2	0	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	3	2	1	0	0	2	0	0	0	0	2	0	0	3	0	1	1	1	0	1	1	0	1	1	1	3	0	0	5	0	1	1	0	1	0	1	0	1	0	0	3	1	0	1	0	1	1	0	0	2	3	0	0	0	0	0	1	0	1	1	1	2	0	3	2	2	2	1	3	2	0	1	2	2	3
4969	1	3	1	0	2	0	2	1	1	1	0	0	2	0	0	2	1	1	0	0	0	0	0	2	0	0	1	2	0	0	2	1	2	0	2	1	0	0	1	1	2	0	0	1	2	0	0	1	0	3	1	0	1	2	1	1	0	1	1	0	1	0	0	1	1	2	3	1	0	0	1	1	1	1	1	0	1	0	0	0	1	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	1	0	1	0
4971	0	1	0	2	0	2	0	2	1	2	0	1	2	3	0	3	0	1	0	3	1	0	0	1	1	0	1	1	0	2	1	0	1	1	1	0	1	0	0	0	0	0	1	0	0	1	1	2	0	0	0	0	0	1	4	0	2	1	0	0	1	0	0	0	1	1	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	1	1	1	0	0	0	2	0	0	0	0	0	0	2	5	1	2	1	0
4974	1	0	2	0	0	0	1	1	0	0	1	0	0	0	0	2	0	1	0	0	3	1	0	1	0	1	1	1	1	1	0	1	1	5	0	0	1	3	2	2	0	0	0	0	0	2	0	0	1	1	6	1	0	0	1	0	0	5	2	1	1	1	1	2	1	4	0	1	0	0	0	2	0	0	3	2	0	2	0	0	1	0	2	0	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0
4976	3	0	0	1	3	2	0	2	3	0	1	2	1	0	0	0	0	0	1	0	3	0	0	2	0	1	0	1	2	1	1	1	1	0	1	1	0	2	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	1	1	1	0	0	0	1	1	1	0	0	2	1	0	0	1	0	1	0	0	2	0	1	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1
4978	0	0	1	1	3	0	4	0	0	0	2	1	0	1	0	1	0	1	1	1	3	1	2	2	3	1	2	1	1	1	0	0	0	2	2	1	1	0	0	0	4	2	0	0	2	1	2	0	2	0	0	1	1	2	0	0	0	1	0	0	1	0	2	0	0	2	2	0	0	1	1	0	0	0	2	2	0	0	0	1	0	0	1	1	0	1	1	2	0	1	1	0	1	1	0	1	0	0	0	0
4983	1	1	0	0	0	0	0	1	0	0	1	1	0	0	2	1	0	3	1	1	1	0	1	1	0	4	0	1	1	2	1	0	1	2	0	1	1	0	2	2	0	1	0	0	1	2	0	0	1	0	0	1	1	1	2	1	0	0	0	0	0	0	3	0	2	1	0	1	1	1	2	0	0	0	2	3	0	1	0	3	0	0	0	0	0	2	0	1	1	0	0	0	1	3	1	0	0	2	0	0
4984	4	1	0	0	0	1	0	0	1	0	0	0	0	3	4	0	0	2	1	0	2	0	1	0	0	2	2	0	0	2	1	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	3	1	3	1	2	0	0	0	0	2	1	2	1	0	2	0	1	0	0	1	1	0	0	1	1	1	2	0	0	1	1	0	2	0	0	0	1	0	0	0	0	0	0	1	1	4	4	1	0
4985	1	0	5	1	1	1	1	0	0	2	0	1	1	1	1	2	1	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	2	0	0	0	1	0	0	0	0	3	0	2	1	1	0	2	3	1	0	0	0	1	0	0	1	2	0	0	2	0	0	0	1	1	0	2	1	0	1
4989	1	1	1	1	1	1	1	0	3	1	0	1	1	2	1	1	1	0	0	2	0	0	1	0	1	3	1	0	3	1	0	0	3	0	0	1	3	0	0	0	1	3	0	2	1	1	1	0	0	0	0	1	2	1	3	0	0	0	0	1	0	0	1	0	0	3	0	2	3	0	1	2	0	1	0	1	0	0	0	0	1	1	0	0	1	2	0	1	2	3	2	0	0	1	1	1	2	2	1	0
4990	2	1	1	1	0	0	1	2	0	2	2	1	0	1	2	0	0	0	1	1	0	0	0	1	1	0	4	1	0	3	0	0	2	0	1	0	0	1	1	0	1	3	0	1	0	0	1	0	0	2	1	1	0	2	1	0	0	0	3	1	0	0	0	1	0	4	1	1	0	1	1	0	0	1	0	0	3	0	0	0	0	1	2	0	0	2	1	0	3	1	2	2	1	2	1	1	3	3	0	0
4991	1	1	3	0	2	0	1	1	0	2	0	0	3	1	0	1	1	0	0	4	3	0	1	1	0	2	1	0	1	1	3	2	0	1	1	1	0	1	0	1	1	0	1	2	0	1	0	2	2	1	1	3	0	0	2	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	3	0	1	2	2	2	1	0	2	0	1	0	1	1	2	1	0	0	2	0	1	0	0
4996	0	0	1	0	2	0	0	2	0	1	0	0	0	1	0	1	3	0	0	2	1	0	0	0	2	1	1	3	1	4	1	1	1	0	0	0	1	3	0	0	0	0	0	0	2	0	0	2	1	0	2	2	2	0	1	0	0	1	1	2	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	1	0	1	1	0	2	2	0	1	0	0	1	0	0	0	0	0
4997	0	1	1	0	0	1	0	0	0	3	2	0	0	0	0	2	2	2	0	0	3	0	0	2	4	2	1	2	0	2	1	1	0	2	1	1	0	0	0	1	0	1	1	0	0	1	0	0	1	1	2	0	0	1	0	0	1	2	0	1	0	0	0	0	2	1	0	1	1	3	1	0	1	0	0	0	1	0	0	1	1	1	2	0	0	0	0	0	0	0	1	2	1	1	0	1	1	0	0	0
5002	1	1	1	2	1	1	0	0	0	4	1	1	1	0	0	0	0	1	0	1	1	0	0	1	0	0	3	1	0	0	2	1	2	2	0	0	1	0	0	0	0	0	1	0	2	0	1	1	1	0	0	0	0	0	2	0	1	1	1	0	1	1	1	0	0	1	0	1	0	0	0	0	2	1	0	0	2	1	2	1	2	0	0	2	1	2	1	1	1	0	0	1	0	0	0	0	0	0	0	1
5004	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	2	0	0	1	1	0	0	1	0	0	2	0	0	0	0	1	1	0	2	0	0	0	1	1	3	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	1	0	0	3	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	2	1	0	0	2	0	2	1	0	3	1	0	0	1	2	1	2	0	0
5008	3	0	0	0	1	0	1	1	0	1	2	0	1	2	1	0	0	0	0	2	1	0	2	0	1	1	1	0	1	1	2	0	0	2	1	0	2	0	0	0	1	0	0	0	1	0	1	1	2	0	0	0	2	0	1	0	2	1	1	0	6	0	0	0	2	1	1	0	1	1	0	1	0	1	1	1	0	0	0	1	1	1	0	1	2	2	0	0	0	0	0	0	2	0	0	1	1	2	1	0
5009	1	1	1	0	1	1	0	0	0	0	2	1	0	1	1	1	0	2	3	0	0	0	1	2	0	1	0	1	0	3	1	0	3	1	0	0	0	1	0	2	1	0	1	0	1	0	0	0	0	1	0	2	0	0	1	1	1	0	2	0	1	1	0	1	0	0	0	0	0	2	0	0	0	1	2	0	1	1	0	0	0	0	0	0	1	0	2	3	0	0	1	0	0	1	1	0	1	1	2	0
5012	1	2	1	0	0	1	0	1	0	1	0	0	3	0	2	0	0	2	2	3	0	0	3	0	0	1	3	0	0	1	0	1	1	0	1	1	0	0	0	1	0	1	2	0	0	0	0	1	0	0	3	1	0	0	2	1	0	1	3	1	1	0	2	1	0	1	0	0	0	2	1	0	1	0	0	1	1	0	1	0	0	0	0	2	0	0	2	1	1	2	1	1	0	2	3	1	0	0	1	1
5017	0	0	1	0	0	0	0	2	1	0	1	1	2	1	0	1	0	2	1	0	0	0	2	1	0	1	2	1	0	0	0	1	1	1	1	1	1	2	1	0	0	1	0	0	1	3	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	3	2	1	2	1	0	1	0	1	0	1	0	0	0	0	0	0	2	2	1	0	0	1	0	0	1	1	0	0	1	2	0	0	0	3	1	0	2
5024	0	0	0	2	0	1	0	1	1	1	0	0	2	0	2	1	0	0	1	0	0	2	1	1	2	1	2	0	3	4	2	1	0	4	0	0	0	0	3	0	3	1	0	0	1	1	1	2	1	2	0	0	1	0	0	0	0	2	0	1	1	1	1	1	0	2	0	0	0	1	1	0	0	1	1	0	0	0	0	2	0	2	1	1	0	0	1	1	0	0	2	1	0	3	1	1	1	0	0	1
5026	0	0	0	0	0	1	1	0	2	0	2	0	0	0	0	1	2	0	0	0	1	2	0	3	1	0	1	0	0	0	1	1	0	1	1	1	0	0	1	1	0	1	2	2	0	0	0	2	1	0	1	1	1	2	0	0	0	1	0	1	1	0	0	0	1	1	3	1	0	0	0	1	0	0	0	0	0	1	1	2	1	1	0	1	0	1	0	1	2	1	0	1	0	0	0	0	1	1	0	1
5028	0	0	2	0	0	0	1	2	2	0	0	1	0	1	1	0	1	0	1	2	0	0	0	1	1	0	2	0	0	0	0	0	2	0	1	0	0	0	0	1	1	0	0	1	1	2	0	0	1	2	1	0	0	0	2	2	2	1	1	2	1	0	0	0	1	0	2	0	0	0	1	0	0	0	0	2	1	1	1	1	2	0	3	2	1	1	0	0	3	1	0	1	1	1	1	1	1	0	2	1
5040	3	1	0	0	0	3	0	0	0	0	0	1	0	1	0	0	0	3	0	0	2	0	1	0	2	0	0	0	2	1	2	1	0	1	0	2	0	0	0	0	0	1	0	0	0	0	2	1	1	0	0	0	1	0	2	1	0	0	1	0	2	1	2	0	0	4	0	0	0	1	1	0	0	2	0	0	1	0	0	1	0	0	0	0	0	2	0	0	1	4	0	1	1	2	0	1	2	0	1	1
5041	0	0	0	1	0	2	0	0	0	2	1	0	0	1	3	0	0	1	1	0	1	2	2	3	1	0	0	2	1	0	1	0	0	0	0	1	2	0	1	1	0	0	2	1	1	0	0	1	0	0	0	0	2	0	0	1	0	1	1	0	1	0	1	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	4	2	3	1	1	3	0	0	0	3	0	0	3	2	0	0
5043	0	0	0	0	1	2	2	1	0	0	1	1	0	1	1	1	2	2	1	1	2	0	0	3	2	0	0	0	1	0	0	1	0	3	0	0	0	1	2	0	1	0	1	0	1	1	0	2	2	1	0	0	0	1	2	0	1	1	0	1	0	1	1	0	1	1	0	0	0	0	0	2	1	0	1	1	1	2	0	2	0	0	3	1	0	0	2	0	0	0	1	0	2	3	1	1	0	1	0	0
5051	3	0	0	0	0	1	0	1	2	0	1	0	1	1	1	0	1	0	0	1	0	0	2	2	1	1	2	1	2	0	2	0	0	0	0	2	2	0	0	1	1	1	0	0	1	1	0	1	3	1	1	0	1	3	1	1	0	1	1	0	2	1	1	1	3	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	3	1	0	1	1	2	0	1	1	0	2	1	0	1
5053	0	0	0	2	0	0	3	0	0	0	2	1	0	0	3	1	0	0	0	1	0	0	0	2	2	1	1	0	0	4	1	1	1	0	0	0	0	1	0	3	0	0	1	0	1	0	1	0	1	2	3	2	0	0	5	0	2	0	2	0	0	3	0	2	0	1	1	1	1	0	1	2	0	1	0	1	2	3	1	0	1	2	0	0	1	0	0	0	0	2	0	0	1	1	1	1	0	0	0	0
5055	1	0	1	0	1	1	2	0	0	0	1	0	0	2	1	1	0	1	3	1	0	1	0	0	1	0	1	1	1	0	0	1	0	1	1	0	0	1	0	1	0	2	2	1	0	0	0	1	3	2	4	1	3	1	0	0	1	0	1	1	1	0	1	0	1	0	3	0	0	1	0	1	2	0	0	0	0	2	1	2	1	1	0	0	2	1	2	0	2	1	0	0	1	0	2	2	0	0	1	1
5058	1	0	1	1	0	0	2	2	0	0	3	1	0	0	0	0	0	3	0	1	1	0	2	3	2	1	1	0	0	0	1	0	1	0	1	0	2	0	0	2	1	1	0	0	0	0	1	0	0	0	0	1	0	2	0	1	0	0	0	0	3	1	0	0	0	1	1	1	1	1	2	0	1	0	1	0	0	0	1	2	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	1	0
5063	2	0	1	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	3	2	0	0	0	0	2	0	1	0	0	1	0	0	0	2	1	1	0	1	0	0	0	1	0	0	1	1	2	1	2	0	0	0	0	2	0	1	0	0	1	0	0	1	0	4	1	3	1	1	0	1	0	1	0	1	0	1	0	0	1	0	0	2	0	1	0	3	1	1	1	1	0	0	1	0	2	0	2	1	0
5066	1	0	0	1	2	0	0	0	1	0	2	0	0	0	0	1	0	0	0	1	0	1	0	2	1	1	2	1	0	2	1	2	0	1	1	2	2	3	1	1	2	0	0	3	0	0	0	1	2	0	0	1	0	0	1	0	1	1	0	1	1	2	0	0	1	0	0	0	0	0	0	0	2	1	2	0	0	1	0	0	0	2	0	0	2	0	1	0	0	3	0	5	0	0	0	0	4	0	2	0
5072	1	0	1	2	2	1	0	0	1	2	0	0	0	0	1	0	1	0	1	1	1	0	4	4	0	0	0	0	2	1	1	1	0	0	0	0	1	0	0	2	1	1	1	2	1	0	0	1	0	1	0	0	1	1	2	0	0	2	0	1	1	1	2	1	2	1	0	0	2	0	1	1	2	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	2	0	3	0	0	1	0	0	1
5078	1	1	0	1	2	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	2	2	0	0	0	1	0	4	0	1	3	1	0	1	0	0	1	0	2	1	1	0	1	1	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	1	2	0	3	0	0	0	1	3	0	0	0	2	0	0	0	1	1	0	4	1	1	1	0	1	1	0	2	0	1	1	1	0	1	1
5080	1	1	0	2	0	1	3	2	1	0	0	0	0	1	0	1	0	2	0	0	0	1	1	1	3	0	1	0	1	3	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0	2	2	3	0	1	2	0	1	0	0	2	1	0	0	0	2	2	1	0	1	0	1	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	0	2
5083	0	1	0	1	4	2	0	1	1	2	0	0	0	0	1	1	0	2	0	1	1	0	1	1	1	0	0	1	0	5	1	0	0	0	0	0	1	2	0	2	0	1	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	1	1	1	3	2	1	0	1	1	0	2	0	1	2	0	0	1	1	0	2	2	2	0	0	1	2	0	2	2	1	1	0	0	1	0	0	0	2	1	2	0
5084	1	2	2	0	1	1	0	0	0	1	0	1	1	0	0	0	1	0	1	0	1	0	0	0	1	1	1	1	1	5	0	1	0	1	0	0	1	1	2	0	0	0	2	1	1	3	0	2	0	4	0	0	0	2	2	0	0	1	0	0	2	0	3	1	0	0	2	1	0	1	2	0	0	1	0	0	0	1	1	2	1	0	0	0	1	3	0	1	1	1	1	0	0	1	0	0	1	0	2	0
5103	0	0	0	2	0	1	1	2	1	0	1	0	1	0	0	1	1	2	0	0	0	0	1	1	0	1	2	1	0	0	1	0	0	1	0	1	0	0	1	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	3	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	3	2	0	2	2	1	0	2	1	2	0	1	0	3	2	0	2
5104	3	1	1	1	0	2	1	1	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	1	1	0	3	2	1	0	1	0	0	0	0	0	0	1	3	0	0	0	0	1	1	1	0	1	1	1	0	1	2	0	0	0	0	3	2	1	0	1	0	0	0	0	1	0	0	2	0	1	1	1	3	1	1	1	1	0	0	1	1	1	1	1	0	0	1	0	2	0	1	0	1	0	2	0	3
5106	5	0	0	0	1	1	1	0	3	1	1	1	0	0	2	1	0	0	1	2	0	0	0	0	1	0	0	0	1	2	0	0	1	2	0	0	0	1	1	3	1	0	0	0	0	1	0	1	3	0	0	0	0	3	0	0	1	0	0	1	0	3	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	3	3	0	0	2	0	0	0	0	1	0	1	0	1	5	1	1	2	3	0	1
5109	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	1	0	0	2	3	2	0	0	1	2	1	0	1	2	0	1	0	1	2	0	2	0	2	3	1	1	1	1	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	0	3	2	0	1	1	0	2	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	0	1	0	0	2	0	0	0	0	0	1	2
5118	0	1	0	0	2	1	0	0	0	0	5	1	0	0	0	2	0	1	0	0	0	0	0	2	0	0	1	1	1	0	0	1	0	0	1	0	0	0	3	0	0	2	1	2	0	2	0	0	0	2	0	0	0	1	0	0	0	1	0	1	1	2	1	1	1	2	0	0	1	0	2	6	2	0	0	2	1	2	3	1	0	1	0	0	2	1	0	1	0	1	0	0	0	0	0	1	1	1	0	1
5122	5	0	0	1	0	1	0	0	1	1	2	2	0	0	0	0	1	4	0	2	3	0	0	2	1	0	3	1	1	2	2	0	0	2	0	0	2	3	1	1	3	2	0	1	1	2	0	0	2	0	0	0	0	1	2	0	1	1	0	1	1	0	2	1	4	0	0	0	0	1	1	1	1	0	0	0	1	1	2	1	1	0	1	2	0	0	1	0	4	0	0	0	0	0	1	2	0	0	2	3
5124	3	0	2	0	0	2	1	0	0	1	1	5	0	0	0	0	1	3	0	0	0	2	0	1	3	1	0	1	1	1	0	0	2	0	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	1	0	1	0	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	1	4	0	0	1	0	1	1	0	3	1	1	1	1	1	1	1	2
5127	2	0	1	3	2	0	1	3	1	0	2	0	0	2	0	1	0	1	0	0	0	1	2	3	1	1	0	1	2	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	2	1	0	0	2	0	0	1	0	1	0	2	0	0	0	1	3	0	2	2	1	3	1	2	0	2	1	0	1	1	0	0	1	1	0
5128	1	1	1	0	1	0	3	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	2	0	0	3	1	1	2	0	0	1	0	0	2	0	0	1	0	0	1	1	1	3	0	2	0	2	0	1	2	2	2	0	0	0	3	0	0	2	0	0	0	0	0	2	0	0	0	0	0	2	1	1	0	2	0	0	1	0
