	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
4923	1	1	0	4	1	1	0	3	0	2	1	1	0	1	0	1	0	1	1	0	0	0	1	1	0	0	0	1	0	2	2	1	1	1	1	1	0	0	0	2	1	1	0	0	1	2	0	1	0	0	0	1	1	1	1	0	2	3	0	2	3	0	0	0	0	2	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	2	2	0	2	1	0	0	1	0	0	0	1	0	1	0
4929	0	1	1	0	1	2	0	1	1	0	0	1	2	2	0	0	1	1	0	0	1	0	2	0	0	3	0	2	0	2	0	0	2	0	0	1	0	1	0	1	0	1	0	0	0	1	1	0	0	1	1	0	1	1	2	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	2	1	1	2	1	1	4	0	0	1	3	0	0	0	0	1	0	3	1	1	1	1
4936	0	0	0	1	0	2	0	0	0	0	1	1	0	1	2	1	1	2	0	1	0	0	0	0	1	1	0	1	0	0	0	0	2	1	0	1	0	0	0	2	2	1	0	1	0	1	1	1	0	0	2	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	2	0	0	0	1	0	2	0	2	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	2	0	1
4940	0	0	1	3	1	1	2	0	1	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	1	1	2	1	2	0	1	1	0	0	1	2	0	0	2	1	2	1	1	1	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	6	1	0	2	2	0	0	1	3	4	0	1	1	0	1	2	2	1	3	0	1	2	1
4944	0	3	1	1	1	1	1	5	0	0	0	0	1	1	2	0	1	0	2	0	1	0	0	1	0	2	2	0	0	1	1	1	2	0	2	1	1	0	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0	0	2	0	0	1	0	0	1	0	1	0	0	0	2	2	1	1	0	0	0	0	2	0	2	0	0	1	0	1	0	1	1	0	3	2	1	1	1	1	1	1	0	1	1	0	2	2
4946	2	3	1	1	2	1	0	2	2	0	0	1	2	0	0	0	2	0	3	0	2	3	2	0	0	0	0	3	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	1	0	0	4	2	1	0	1	1	0	1	0	3	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	2	1	0	3	2	0	0	1	0	1	0	0	0	0	2	1	1	0	0	2	1	0	0	0
4947	0	0	0	1	0	2	0	0	0	0	0	2	0	3	2	0	0	1	3	0	0	1	1	0	0	0	1	0	3	0	1	1	1	1	0	0	1	0	1	0	1	0	1	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	3
4956	1	2	0	2	1	1	0	0	0	1	2	0	0	0	0	2	4	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	2	0	1	3	0	0	1	0	1	1	1	1	0	0	0	1	0	1	0	2	0	2	0	1	0	1	0	1	2	1	2	2	3	0	1	1	0	3	1	0	1	0	0	1	6	1	1	0	1	1	0	2	1	1	2	1	0	0	0	0	1	1	1
4958	0	1	0	1	0	0	1	2	3	1	1	1	2	0	2	0	0	0	2	0	1	0	1	3	1	1	1	0	1	0	1	1	0	1	0	3	0	3	0	0	0	0	0	1	1	2	0	0	2	1	2	0	0	0	0	0	0	1	1	1	0	2	1	0	1	2	0	0	1	0	3	1	2	3	0	0	0	1	1	1	2	0	0	1	1	2	0	1	0	1	1	3	0	1	1	1	0	1	2	0
4961	2	1	1	2	1	1	0	3	2	1	0	0	2	0	0	0	1	1	0	1	1	1	0	2	0	1	0	1	2	2	0	0	0	1	3	3	0	0	1	0	3	1	0	0	0	0	1	0	2	3	0	0	1	1	1	0	1	1	1	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	1	2	0	2	2	2	2	1	2	1	0	0	0	1	0	0	0	1	1	0	1	0	1
4965	3	0	1	0	1	1	2	0	0	0	0	0	1	0	3	0	0	0	1	1	0	2	2	0	1	1	1	0	2	1	1	1	2	0	1	0	0	0	2	0	1	2	1	0	0	0	1	0	4	6	1	1	0	0	0	1	0	0	1	0	0	1	1	0	1	1	2	1	0	1	2	1	1	1	1	1	3	1	2	1	0	1	1	0	0	0	3	0	1	2	1	1	1	1	1	0	1	2	0	1
4969	2	0	0	0	1	0	0	1	0	0	1	0	0	0	2	0	1	0	1	0	1	1	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	2	1	0	2	0	1	0	0	0	0	1	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	2	0	1	1	1	0	1	1	0	1	0	1	0	0	0	2	1	0	1	0	0	1	0	0	0	0	2
4971	2	0	1	0	0	1	1	0	0	0	2	4	1	0	2	0	0	1	1	0	0	1	0	1	1	2	0	2	0	1	2	0	1	0	1	1	0	1	1	0	1	0	1	2	1	1	2	0	2	1	1	0	0	0	1	0	1	0	2	0	1	1	0	0	1	0	2	0	0	0	0	0	1	1	2	1	0	1	0	1	0	2	1	0	0	0	0	0	0	0	1	2	0	0	2	0	0	0	0	1
4974	0	0	1	0	1	0	0	0	1	0	0	0	1	1	1	0	2	0	0	0	1	1	0	0	0	1	0	1	2	1	2	0	0	0	3	1	1	1	0	0	0	3	0	0	0	1	1	3	1	1	0	0	0	0	1	1	2	0	0	1	2	0	1	1	2	3	2	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	2	1	0	5	0	0	0
4976	1	3	2	1	0	1	0	2	0	0	0	0	1	3	1	3	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	2	0	3	0	0	0	0	0	1	3	0	2	0	2	1	2	1	0	0	0	1	0	1	1	0	1	2	0	1	0	1	0	0	2	0	0	2	1	2	1	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	2	0	1	1	0	1	1	2	0
4978	2	0	0	0	1	1	0	0	0	1	1	2	1	0	0	0	0	2	3	3	2	2	2	1	0	3	1	0	1	1	1	3	0	1	2	1	1	0	1	0	0	1	1	1	0	0	1	0	0	1	1	0	0	3	0	1	0	0	0	0	4	1	0	0	2	1	1	1	2	1	1	0	1	2	1	1	0	1	0	2	1	0	2	1	1	0	2	0	1	0	0	2	3	2	1	0	0	1	0	0
4983	0	0	0	1	2	2	0	0	1	4	0	1	2	1	0	0	1	0	0	1	0	2	0	1	1	1	1	0	0	1	0	1	1	1	0	0	1	1	0	0	2	0	0	0	2	1	1	1	0	1	0	1	2	1	0	0	1	0	1	0	0	0	3	0	2	0	2	0	0	2	0	3	2	0	0	1	3	0	1	0	1	1	0	1	0	0	0	0	1	1	2	0	1	1	0	4	0	2	0	1
4984	0	0	0	0	1	1	0	0	0	0	3	2	1	0	0	1	1	0	0	0	1	0	0	0	1	1	1	2	2	0	2	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	2	0	0	1	0	0	1	1	1	1	0	2	0	2	2	1	1	0	1	1	0	1	1	0	1	2	0	0	0	5	0	0	0	0	1	0	0	0	0	2	0	1	2	0	0	1	0	0	0	0	3	0	2
4985	0	1	0	0	0	2	1	0	1	0	1	0	3	1	2	1	0	0	0	0	2	1	2	0	2	1	0	0	1	2	3	0	1	1	0	1	1	2	1	1	0	1	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	2	1	1	2	3	2	0	0	0	0	3	0	0	3	0	5	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	1	3	0	0	1	2	0	2	2
4989	2	0	0	1	0	1	0	1	0	3	0	0	2	0	4	3	0	1	0	1	0	2	0	0	0	1	0	0	1	1	2	0	0	1	0	0	0	0	0	1	4	0	0	1	0	1	0	1	0	1	1	0	1	0	0	0	2	0	0	3	2	2	0	1	1	0	1	1	0	2	1	0	1	0	0	1	0	4	3	2	2	2	1	1	0	1	1	3	0	1	0	0	0	0	1	0	2	1	0	0
4990	2	0	1	2	1	1	0	0	1	0	1	1	0	1	2	2	0	1	0	2	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	4	0	0	1	1	4	0	1	0	2	0	0	1	2	0	0	1	1	0	0	1	0	0	0	0	1	2	1	0	1	1	2	0	0	0	1	1	1	0	0	0	0	0	0	1	1	3	0	0	1	0	1	0	1	1	1	1	0	0	0	1	1	0	1
4991	1	1	0	0	0	3	0	1	0	1	0	0	3	0	0	1	2	1	2	1	1	3	1	0	1	0	1	1	1	0	2	0	1	1	0	2	1	0	0	1	0	1	0	2	0	3	1	0	0	0	0	0	0	0	1	1	2	1	2	0	1	0	1	0	1	2	0	0	2	0	3	0	0	1	0	0	0	1	0	0	3	0	0	1	0	1	0	3	1	2	2	1	2	0	0	1	0	0	0	3
4996	0	1	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	2	1	0	2	0	1	0	0	0	0	0	2	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	2	0	0	0	4	0	0	2	3	3	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	3	0	1	1	0	0	0	0	3	0	0	0	0	3	0	1	0	1	0	1	0	0
4997	2	2	0	1	2	0	0	0	0	0	0	1	1	0	2	0	0	2	0	1	2	0	0	0	0	1	2	1	1	0	0	1	1	1	0	0	1	0	2	0	1	1	1	2	1	0	1	3	0	2	0	0	1	2	1	1	0	1	0	1	0	2	1	0	0	3	1	1	1	1	0	0	2	0	1	0	0	2	3	2	1	2	0	1	0	0	2	0	0	0	1	1	0	1	0	0	0	0	1	0
5002	1	0	0	1	1	0	0	1	1	1	1	0	0	1	0	1	1	1	0	0	0	1	0	1	1	0	4	2	1	0	0	0	1	1	1	1	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	3	0	1	1	0	0	0	2	1	0	1	1	1	2	2	0	1	0	0	0	2	0	0	1	2	0	0	1	0	0	1	0	0	1	0	1	1	2	1	1	0	0	0
5004	2	0	0	0	1	0	1	1	1	0	0	1	1	0	0	1	0	0	0	2	0	1	1	0	0	1	2	1	2	1	0	1	0	2	0	0	0	0	1	0	3	0	0	1	0	0	0	2	1	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	1	1	1	1	2	3	0	0	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	1	0	1
5008	0	3	1	0	0	0	1	0	0	1	1	2	1	1	1	0	0	0	2	0	1	1	1	2	2	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	2	0	0	1	2	0	0	0	1	1	0	2	2	2	0	1	1	2	1	0	1	0	0	1	0	3	0	1	2	2	1	1	1	1	0	1	0	1	2	0	0	1	1	2	0	1	3	0	0	2	2	0	0	0
5009	2	0	0	1	3	0	1	0	0	2	3	1	0	2	1	0	1	0	2	0	2	2	0	0	0	0	1	0	1	0	1	2	1	0	2	1	0	0	0	2	1	1	1	0	1	0	0	3	0	0	1	0	0	2	1	1	2	0	2	0	3	1	1	1	0	1	0	3	1	0	0	2	0	0	2	1	2	0	0	1	1	0	2	0	0	2	0	0	0	0	1	2	0	1	0	3	0	2	0	0
5012	2	0	0	1	0	2	2	0	0	1	0	1	0	0	2	3	4	1	0	0	1	1	0	1	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	1	0	1	2	0	0	1	1	0	0	1	0	0	1	2	1	1	1	1	2	0	2	1	0	1	4	0	0	0	2	2	1	0	0	1	2	1	3	3	0	0	2	0	0	1	1	0	2	0	0	1	1	0	1	1	1	2	0	0	0	0
5017	0	0	0	0	2	0	1	2	0	1	0	1	3	1	1	1	2	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	3	0	2	0	1	1	0	0	3	2	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	1	1	2	1	0	2	0	0	0	0	2	1	1	0	0	1	0	3	0	1	1	0	2	0	0	0	3	1	0	2	0	1	3	0	0	1	0	1	2	0	0
5024	0	1	1	0	0	0	0	0	1	1	2	1	3	0	2	1	0	1	0	1	2	4	4	0	0	0	0	2	1	1	0	0	0	1	1	1	0	0	0	0	2	1	1	0	2	0	0	0	1	5	2	1	1	1	1	1	2	2	0	0	0	0	1	1	1	1	0	1	2	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	1	1	0	0	1	0	2	2	2	0	2	1	0	0	0
5026	0	0	0	0	0	1	1	2	0	0	0	1	1	0	0	0	0	1	0	0	0	4	0	0	1	2	0	0	0	1	0	1	1	2	0	0	0	0	2	0	1	0	1	0	2	1	0	0	1	0	0	0	2	0	0	0	2	0	0	0	0	0	3	3	0	0	0	0	0	3	2	0	0	0	0	1	0	1	0	1	3	1	2	2	1	1	1	2	1	1	0	2	0	3	0	1	0	0	1	1
5028	0	0	1	1	0	2	2	1	0	2	2	0	0	2	1	1	1	0	0	2	0	1	2	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	2	3	4	0	0	0	0	2	0	0	0	1	0	0	1	2	0	0	1	0	1	2	0	0	0	2	0	1	0	0	0	0	1	1	0	4	3	0	0	0	0	0	2	0	2	0	1	1	1	1	0	0	1	0
5040	1	1	2	1	1	1	0	0	0	1	0	1	1	1	1	2	0	0	0	1	1	1	0	0	0	3	0	0	0	0	1	1	1	2	1	0	0	5	2	1	0	0	1	0	0	0	1	2	0	0	2	0	0	0	0	3	1	0	1	2	0	2	3	0	2	1	1	1	2	2	0	2	1	0	1	0	0	0	2	1	0	0	0	1	0	0	0	1	1	0	2	1	1	0	0	3	0	0	0	4
5041	0	0	1	3	2	0	0	0	1	1	1	1	1	1	1	3	1	0	0	1	1	1	4	0	0	0	1	1	2	0	1	0	2	0	3	0	0	0	0	0	1	0	0	1	0	0	2	1	1	0	1	3	0	0	1	0	0	0	0	0	1	0	0	3	1	3	1	0	2	0	0	0	4	0	0	0	1	2	1	1	0	1	0	3	0	0	0	0	0	0	0	1	1	0	2	1	2	0	1	0
5043	0	0	2	1	1	0	1	2	2	1	1	0	0	1	0	2	0	2	0	0	0	0	2	1	1	1	1	0	1	0	1	2	0	1	2	2	2	2	1	1	0	1	2	1	0	1	2	0	2	1	2	0	0	2	1	1	0	2	0	1	1	0	0	0	2	2	2	0	1	2	1	0	0	1	1	0	0	1	0	4	1	2	0	1	0	0	0	2	0	0	0	0	0	2	4	1	0	2	1	0
5051	0	2	0	0	1	0	0	0	0	1	0	0	0	1	0	2	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	2	2	0	0	1	0	1	1	2	0	0	1	0	1	0	0	0	2	1	0	1	1	1	1	2	0	2	0	1	0	0	1	1	0	0	2	1	1	2	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	1	2	0	0	0	1	0
5053	0	0	1	2	0	0	0	0	0	1	2	1	0	0	1	0	1	0	0	0	2	0	1	0	1	1	0	0	0	1	0	1	2	1	0	2	1	1	2	0	0	0	3	1	0	0	0	1	3	0	0	1	1	0	1	0	0	1	1	0	0	0	2	0	0	0	2	2	1	1	2	0	0	0	1	0	0	0	0	1	0	1	3	0	1	2	1	1	3	1	3	0	0	1	0	0	1	3	0	0
5055	0	1	0	1	1	0	2	2	1	0	0	0	1	0	1	0	2	0	0	1	3	2	2	0	0	0	0	0	1	0	1	0	0	1	1	1	2	1	1	1	1	0	2	0	0	1	0	0	0	0	0	1	0	0	3	0	2	2	1	0	0	0	1	2	0	1	1	0	0	1	0	2	0	0	2	1	2	1	1	2	1	0	0	1	1	1	0	1	1	0	1	1	1	2	1	1	1	1	1	0
5058	1	2	0	0	0	0	2	0	1	1	1	2	0	1	3	0	0	0	0	1	3	4	2	1	0	1	1	0	2	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	2	0	1	3	1	1	0	0	0	1	0	1	0	1	0	3	0	1	2	3	0	0	1	0	1	1	0	1	1
5063	1	0	3	2	0	1	0	2	0	1	1	0	0	1	0	1	0	0	2	1	1	0	3	2	1	0	2	1	1	0	1	0	0	0	1	2	1	3	0	0	1	0	0	0	0	1	1	0	0	2	3	0	0	2	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	2	1	0	0	1	1	1	4	0	1	0	0	2	0	0	0	0	0	1	0	1	0	0	2	1	1	0
5066	1	2	0	0	3	2	0	0	1	1	3	0	1	1	0	1	0	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	1	1	0	3	0	0	0	0	1	0	1	0	0	1	1	2	1	0	1	0	0	0	1	0	1	1	0	1	1	1	1	0	1	0	1	0	2	3	3	0	2	1	0	0	1	0	0	1	0	1	1	1	2	1	0	0	1	1	0	1	2	0	1
5072	0	0	1	0	0	1	1	0	0	0	1	3	0	0	0	1	0	1	0	0	1	0	1	0	0	1	1	1	0	0	1	1	0	1	0	0	1	3	1	3	0	1	0	0	0	0	0	4	1	1	0	1	2	0	0	0	1	1	0	1	1	1	1	1	0	0	1	2	0	1	0	0	2	1	0	0	0	0	0	1	1	5	0	1	0	2	1	1	2	0	0	1	2	2	1	2	0	2	1	0
5078	0	0	1	0	2	1	1	1	0	0	1	1	1	0	2	1	2	0	0	0	3	0	0	1	0	0	1	0	0	1	1	0	2	0	0	0	0	1	0	0	0	1	2	1	0	0	0	2	0	0	0	0	0	1	2	1	1	0	2	1	0	1	0	2	1	2	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	2	1	0	2	0	0	2	0	0	0	2	0	1	1	1	1	0
5080	0	0	0	1	1	0	1	1	1	0	0	0	1	3	1	0	1	3	0	1	0	0	1	0	1	0	0	2	0	0	3	2	1	2	0	1	0	0	0	0	1	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	1	2	0	0	0	2	0	1	1	2	1	0	0	1	1	1	0	0	1	2	0	0	1	0	0	0	2	0	0	3	1	1	1	2	1	1	1	0	2
5083	0	1	0	0	1	0	0	0	2	1	1	1	0	2	1	2	0	1	0	1	1	1	0	0	0	1	2	0	0	0	0	0	0	2	1	2	0	1	0	1	0	3	0	1	0	1	1	2	0	0	2	0	1	0	0	0	1	1	0	0	0	0	2	0	0	0	0	1	0	2	0	0	0	0	3	0	0	2	2	2	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0
5084	0	0	0	0	0	1	0	0	1	0	0	2	0	2	0	1	1	1	0	1	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	1	3	0	0	2	0	1	0	0	1	0	2	1	0	0	1	2	1	0	1	3	0	0	1	0	0	1	2	1	1	0	0	0	0	0	1	0	1	0	2	0	1	1	0	0	0	0	0	2	0	1	0	0	1	1	0	2	0	1	2
5103	0	2	2	0	3	0	1	1	0	0	0	1	0	1	0	3	0	0	0	0	0	0	1	0	0	2	1	1	1	1	0	0	1	1	0	1	0	1	0	0	0	1	1	0	1	4	0	1	2	2	1	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0	2	1	1	0	0	0	1	0	1	1	0	0	1	1	0	0	1	0	1	2	0	1	1	1	4	0	0	2	2
5104	0	0	0	0	0	0	1	0	0	0	3	3	0	2	1	1	2	1	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	2	0	1	1	0	1	0	0	0	3	1	1	1	1	0	0	1	0	0	0	0	2	0	0	1	0	2	2	0	0	0	2	1	1	1	0	0	1	1	0	3	1	2	0	0	0	0	2	0	0	3	0	0	0	0
5106	0	0	1	0	0	0	3	0	0	5	1	2	1	0	0	0	3	1	0	0	1	0	1	0	2	0	2	0	0	0	0	3	0	1	1	2	1	0	3	0	1	3	2	1	1	1	1	1	0	2	0	0	0	1	0	0	1	1	2	1	1	0	1	0	0	0	0	3	1	1	1	1	0	2	0	1	0	1	0	0	1	0	2	0	0	1	2	2	2	0	1	0	1	0	0	0	0	4	0	0
5109	1	0	1	1	0	2	1	2	0	0	1	0	0	0	0	1	1	1	1	0	1	0	1	0	0	0	0	0	0	3	0	1	0	1	1	2	0	3	0	0	1	1	0	1	0	0	1	0	1	2	1	1	0	1	1	1	0	1	0	0	2	0	0	1	1	3	2	2	1	3	0	0	0	1	2	0	0	1	0	1	1	0	0	0	1	0	1	1	0	1	2	0	0	1	0	2	2	3	1	0
5118	0	1	0	0	1	1	0	0	3	1	0	1	1	1	1	0	4	1	0	0	3	0	0	2	1	1	3	2	0	0	2	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	3	3	0	0	2	0	2	0	0	0	0	1	0	0	0	0	2	0	1	2	0	2	1	1	0	0	1	0	0	3	1	0	0	0	1	0	1	0	0	1	1	0	0	2	2	0	0	0	0	2	1	1	0	1
5122	1	0	1	0	0	0	2	1	0	0	1	0	1	0	1	1	1	0	0	0	0	5	0	1	0	1	0	0	4	0	0	1	2	1	2	0	2	1	0	2	1	0	1	0	2	0	1	1	0	0	0	3	0	1	0	1	0	0	0	1	1	1	2	1	1	1	2	1	0	0	0	2	0	1	0	0	0	0	2	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	4	0	2	2	1	2
5124	0	0	3	0	0	1	3	1	1	2	0	3	0	0	2	3	0	2	2	0	0	0	4	1	0	1	1	1	3	0	1	2	0	2	1	0	0	1	0	1	0	2	2	0	0	2	3	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	2	1	0	2	0	1	0	2	1	1	2	0	1	0	1	2	1	4	0	1	3	0	3	1	2	1	2	1	1	0	0	1	0	0	1	1	0
5127	5	3	0	0	1	2	4	0	0	2	0	0	1	1	1	0	2	0	2	1	1	0	3	1	0	1	0	1	1	1	0	0	0	0	1	2	0	1	0	0	1	1	0	1	0	1	2	1	1	2	0	0	0	3	1	0	1	0	3	0	0	1	1	0	0	1	0	0	1	1	0	1	0	1	1	2	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	3
5128	2	0	0	1	1	1	1	1	0	0	0	0	0	0	3	1	2	0	0	1	0	6	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	4	0	0	2	3	0	2	0	1	1	0	2	1	0	1	2	0	0	1	0	4	3	1	0	2	0	0	1	0	0	0	0	0	3	0	1	0	0	1	2	1	0	0	2	3	1	0	2	0	0	0	1	2	1	0	0	2	0	0	0	2	0	1
