	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
4923	0	3	0	0	0	0	1	0	1	1	0	0	2	1	0	2	0	2	1	1	1	1	0	0	1	0	0	2	0	1	0	1	0	0	0	0	2	3	2	0	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	1	0	1	2	1	0	1	0	0	0	1	0	2	1	0	1	1	0	0	1	0	2	0	0	0	0	1	0	0	1	0	1	0	2	3	0	1	3	1	1	2	2	0
4929	3	2	2	1	1	0	0	0	0	0	1	0	1	0	0	2	0	0	1	0	1	0	0	2	0	1	0	0	2	0	2	1	3	2	0	0	1	1	1	0	2	0	0	1	0	2	1	2	0	0	2	1	1	0	1	0	1	3	2	1	1	1	1	0	0	1	1	3	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	2	2	1	1	0	2	0	2	0	0	2	0	0	0	0	1	3
4936	3	1	0	1	0	2	0	1	0	0	1	1	1	0	0	1	1	3	0	2	1	0	2	0	2	1	1	6	1	1	1	0	1	0	0	0	1	0	1	2	0	1	3	0	1	0	3	1	3	0	1	0	0	0	2	1	1	0	0	1	2	2	1	0	2	1	1	1	0	1	2	1	0	2	0	0	0	0	0	1	1	3	2	1	0	0	0	0	0	0	1	1	0	3	1	1	0	0	1	0
4940	1	1	0	0	1	1	0	0	1	1	4	0	2	1	0	0	2	0	2	2	0	0	0	0	3	0	2	0	3	1	1	0	1	0	1	0	2	1	2	0	0	1	2	4	1	1	1	0	1	0	0	1	1	0	1	1	0	0	1	0	1	2	0	0	0	1	0	0	0	1	1	2	1	2	0	1	0	2	0	1	1	0	1	0	0	1	3	0	2	0	0	0	1	2	0	0	0	0	0	0
4944	0	1	3	1	0	1	2	3	1	4	2	0	0	1	4	4	2	4	0	0	0	0	1	1	0	0	0	4	0	3	1	0	2	2	1	2	1	1	0	1	0	1	1	2	1	0	2	1	0	0	1	3	3	0	0	2	1	3	0	1	0	1	2	0	3	3	4	2	0	1	1	2	0	1	0	0	1	0	1	1	0	0	2	1	1	2	1	0	2	0	1	3	2	0	4	2	0	2	2	2
4946	4	1	0	1	4	0	1	2	3	1	2	0	0	1	2	2	1	1	0	1	3	2	1	1	4	3	1	1	0	2	0	5	0	1	1	3	0	2	1	0	0	1	3	1	1	1	0	0	1	4	1	2	2	2	0	0	0	0	1	3	0	2	4	1	1	6	0	0	1	1	0	1	0	2	2	1	0	0	2	0	1	3	2	1	0	2	1	1	3	0	0	3	1	1	2	1	3	1	0	1
4947	2	1	1	0	0	1	0	1	1	0	1	2	1	0	1	5	2	0	1	3	2	0	3	0	1	1	0	1	2	0	0	0	1	1	1	1	2	1	0	3	0	1	1	1	1	1	1	1	0	0	1	3	4	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	6	1	1	0	0	0	1	0	0	1
4956	2	0	1	1	2	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	1	3	2	0	1	1	1	1	1	1	2	0	1	1	2	1	1	0	0	2	1	1	2	0	0	0	3	0	1	0	0	1	1	0	0	2	1	0	1	0	1	0	0	2	0	1	0	0	4	1	0	3	0	0	0	2	0	0	1	0	0	1	1	3	1	2	0	1	0	0	1	0	0	0	0	2	0	0	2
4958	1	2	0	0	5	0	1	0	0	0	1	0	3	0	0	1	0	0	2	2	0	2	0	2	2	1	1	0	0	3	0	1	1	1	1	2	3	1	1	0	1	0	1	0	0	1	0	0	0	1	1	1	1	0	0	3	1	3	1	1	0	1	2	0	0	0	1	0	2	0	1	0	3	1	1	3	0	1	0	2	0	0	0	1	0	0	0	1	0	1	2	1	1	1	0	1	2	0	0	0
4961	2	0	1	4	0	1	1	0	0	0	1	1	0	1	2	0	0	1	0	1	1	1	1	0	0	0	1	0	0	2	0	0	1	0	1	0	3	0	1	1	0	1	1	1	2	1	0	0	0	0	0	2	3	1	2	0	0	1	0	1	1	1	1	1	2	3	1	1	3	1	1	3	0	0	1	0	0	0	0	0	0	2	2	1	1	1	1	1	4	0	1	1	1	0	1	3	0	1	0	2
4965	0	1	0	1	0	0	0	0	1	0	1	0	0	2	1	0	0	2	0	0	0	1	1	0	0	0	3	1	0	1	0	3	2	0	1	2	0	2	1	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	3	3	1	2	1	1	0	0	0	2	3	0	1	1	0	0	2	0	4	0	1	1	1	0	1	1	2	1	2	1	0	1	1	1	0	1	1	0	1	0	0	1	1	0	0	1
4969	0	1	0	0	1	1	0	0	1	0	1	0	0	2	0	0	0	1	1	1	0	2	0	2	0	0	2	2	0	2	0	0	0	1	0	1	1	0	1	1	0	0	0	0	2	1	1	0	1	0	0	2	1	1	1	0	2	0	0	0	0	1	3	0	0	0	0	0	0	2	1	1	0	1	2	0	0	0	0	0	0	4	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0
4971	0	0	3	1	1	0	0	1	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	2	2	0	0	2	1	2	0	1	0	1	1	0	0	4	0	0	1	0	1	0	1	1	1	0	0	0	0	1	1	3	2	0	1	0	3	2	1	0	2	1	0	3	2	0	0	0	1	1	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4974	0	0	1	2	0	1	0	1	0	0	1	1	1	3	1	3	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	2	0	2	2	0	0	1	0	1	1	0	2	2	2	1	0	1	2	0	1	0	0	1	1	1	1	0	2	0	1	2	0	1	0	1	0	0	0	2	2	0	1	1	0	0	2	0	2	1	1	0	2	2	2	0	0	2	0	2	1	0	3	1	0	0
4976	2	1	1	0	0	0	0	2	0	2	0	2	0	4	0	0	0	0	1	0	0	0	2	1	2	0	0	0	0	1	0	1	0	0	0	2	2	1	1	0	1	1	1	2	0	0	2	1	0	0	0	1	1	1	0	1	0	0	2	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	2	0	1	0	0	1	1	0	0	1	0	0	6	0	2	0	1	0	0	1	3	1	0	3
4978	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	2	0	0	1	0	0	1	2	1	2	1	1	1	1	2	0	3	1	3	1	0	1	0	0	3	0	0	0	2	1	1	0	1	0	2	1	0	2	0	2	0	1	0	2	0	1	1	1	0	0	0	1	1	0	0	1	0	1	1	0	1	2	1	0	4	2	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1
4983	3	1	1	0	0	3	1	3	3	3	0	0	1	0	0	1	2	1	2	2	2	0	0	2	2	0	1	0	0	0	1	1	0	2	1	0	0	0	1	0	2	0	1	0	0	5	0	4	1	0	1	3	1	2	2	0	0	0	0	0	2	0	0	0	0	1	5	0	2	0	1	1	2	0	1	1	0	1	0	2	0	1	1	1	0	1	1	1	1	0	0	2	0	3	0	1	1	1	1	1
4984	0	1	0	0	1	1	2	2	1	0	1	0	0	2	2	3	0	3	2	1	0	0	1	1	2	0	0	0	0	3	2	1	0	4	0	1	0	1	1	1	1	1	0	0	0	1	1	0	1	2	1	0	4	1	2	1	1	1	0	2	1	0	0	1	0	0	2	3	1	0	0	1	0	0	1	1	0	1	1	0	2	0	2	1	0	1	1	0	0	0	2	2	1	1	2	1	0	0	0	3
4985	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	2	2	0	0	0	1	0	1	1	1	1	2	2	0	1	1	0	0	1	1	1	2	0	0	0	0	0	4	1	0	2	0	0	1	0	0	0	1	0	3	0	0	2	1	1	0	0	0	2	3	0	0	2	2	1	2	1	2	0	1	2	2	1	0	0	1	0	0	1	0	2	1	0	0	0	1	0	4	0	1	0	0	0
4989	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	2	1	0	0	0	0	1	0	1	0	2	2	0	2	0	3	0	1	1	1	0	1	3	0	0	2	0	2	0	3	0	0	3	1	0	0	0	0	2	1	2	0	2	4	1	1	0	0	1	0	0	0	1	1	1	0	0	1	1	2	1	0	2	0	2	0	2	0	0	0	1	0	0	0	0	0	0
4990	0	0	0	0	1	0	0	0	0	4	0	0	0	1	0	0	4	1	1	0	0	1	2	0	0	0	0	4	0	1	0	0	0	3	0	0	0	0	1	0	2	1	1	0	1	0	2	1	0	0	1	0	0	0	0	1	0	0	1	3	1	1	2	0	1	0	2	1	3	1	1	0	1	0	0	3	0	0	2	2	0	0	0	1	0	0	0	1	1	3	0	1	0	0	0	1	0	0	1	0
4991	1	3	1	0	1	0	0	0	1	0	0	0	0	0	2	2	0	1	2	1	0	2	1	1	0	0	0	0	1	0	2	0	1	2	0	1	1	1	0	0	0	0	2	2	1	0	1	1	0	3	1	1	2	0	0	0	1	1	2	0	0	1	0	0	0	1	2	1	0	2	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	3	2	1	1	2	1	1	0	0	0	0	1
4996	2	2	0	2	1	1	0	2	1	2	0	0	0	3	1	1	4	2	0	0	0	0	0	0	0	0	1	1	2	2	0	0	0	2	4	1	2	2	0	1	0	1	3	0	1	0	2	0	0	0	0	0	0	2	0	1	1	0	0	5	1	0	1	0	1	1	0	1	1	1	0	1	1	0	0	2	0	0	0	1	2	1	0	1	1	0	1	0	3	1	0	0	2	1	0	0	2	2	0	0
4997	0	1	1	0	1	0	0	2	0	1	2	0	0	1	0	2	2	0	0	0	2	0	1	0	0	2	2	1	0	2	0	1	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	2	2	0	2	1	0	0	1	0	3	0	0	1	1	2	0	1	0	1	2	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0	2	0	2	0	0	0	1	1	2	2	0	0	1	0	0	0
5002	1	1	0	0	1	0	2	1	0	1	1	0	0	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	2	1	0	2	3	1	0	0	1	1	2	0	2	1	1	3	1	0	2	0	0	0	0	1	2	0	0	3	0	0	0	0	2	0	4	0	3	3	0	1	2	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	2	2	3	0	0	3
5004	0	3	0	0	0	0	0	2	0	1	0	0	1	0	3	1	1	1	0	3	1	0	2	1	3	1	0	1	2	1	0	0	0	0	2	0	1	1	1	0	1	1	1	0	0	0	0	0	1	0	1	0	1	0	1	3	0	0	0	2	3	1	0	0	1	1	0	2	1	0	5	1	0	1	0	0	1	1	0	1	0	1	3	0	1	0	0	1	0	0	0	1	1	1	0	1	1	0	0	0
5008	1	4	1	0	2	0	0	1	0	2	2	0	2	1	0	1	1	0	1	1	0	0	2	0	1	2	0	0	1	2	0	3	1	2	2	1	0	2	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	4	1	0	0	0	2	1	0	0	2	0	0	1	1	1	0	2	0	0	2	0	0	1	0	1	0	1	0	0	3	0	0	1	1	1	0	2	2	1	0	0	0	0	0	1	0
5009	1	4	1	1	1	1	1	0	2	0	3	2	2	1	2	0	0	1	2	0	0	1	2	1	2	1	1	1	0	1	1	0	0	4	0	1	3	0	1	1	1	0	0	2	0	3	0	0	1	1	4	1	2	0	4	0	0	0	0	2	2	1	0	1	3	0	0	1	1	1	1	0	5	0	0	1	1	0	0	1	0	0	2	0	1	1	0	0	0	1	2	1	0	1	4	1	0	2	2	1
5012	1	2	0	1	2	0	0	0	0	1	2	1	0	1	0	1	0	0	0	0	0	2	1	0	1	0	0	1	0	0	0	1	2	0	0	2	1	2	1	2	1	1	2	0	0	0	2	0	0	1	2	0	2	1	0	0	0	2	1	0	0	1	0	1	1	1	0	3	0	0	0	0	5	3	0	2	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
5017	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	2	0	0	0	2	1	0	0	2	1	1	1	0	3	1	1	1	2	1	1	1	1	1	1	1	2	2	1	0	0	2	1	1	0	3	0	1	0	1	0	0	3	0	0	1	0	1	0	0	0	0	0	1	1	0	1	1	1	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	2	0	3	0
5024	1	0	0	2	2	0	1	0	1	2	0	0	1	0	1	0	0	1	0	1	0	0	2	3	1	0	1	0	1	1	0	0	2	0	0	2	0	5	0	0	0	1	0	0	0	0	0	1	0	2	1	0	0	1	0	3	1	0	1	1	0	2	1	0	1	0	4	2	2	0	1	0	1	2	2	0	1	0	0	2	0	0	2	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0
5026	1	2	0	1	1	4	0	1	3	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	1	0	0	0	2	0	0	2	1	1	2	1	1	2	1	0	1	1	2	1	1	0	0	0	0	0	0	1	1	1	0	0	3	1	0	0	0	0	1	1	1	0	1	0	0	0	1	1	1	2	3	2	0	1	0	1	0	1	1	2	1
5028	1	0	0	0	0	0	2	0	0	1	1	0	1	2	2	1	2	0	1	1	0	0	0	1	0	1	1	0	1	0	0	2	0	0	3	0	3	2	2	2	1	3	1	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	1	0	0	2	0	1	0	1	0	1	2	0	1	4	2	0	0	0	1	0	0	4	0	0	0	0	1	1	2	0	1	1	0	1	1	0	0	1
5040	2	0	0	1	0	2	1	0	0	0	2	1	0	2	0	0	3	0	0	1	0	1	0	2	1	2	1	2	0	2	1	2	0	0	3	0	0	0	2	1	0	1	1	0	2	0	1	0	0	2	0	0	0	1	0	0	0	1	1	4	0	1	0	0	0	1	0	0	0	2	1	0	0	1	2	1	0	0	3	1	1	2	0	2	0	1	0	1	0	0	5	0	0	0	2	0	0	4	0	0
5041	2	0	0	1	0	0	0	1	2	1	2	0	0	1	0	1	3	0	1	0	0	2	0	2	0	2	0	1	1	0	1	0	2	4	0	1	0	0	1	0	3	0	1	2	1	2	1	2	1	0	0	1	3	1	1	0	0	0	0	0	2	2	1	0	3	1	0	1	0	0	0	4	3	0	0	0	1	0	2	1	3	1	1	2	0	0	1	1	2	0	1	0	1	1	1	1	2	4	1	0
5043	0	2	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	1	1	1	0	0	4	4	1	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	1	2	0	0	0	1	0	3	1	1	0	0	0	2	0	0	0	2	1	0	0	0	3	1	1	2	0	2	0	2	0	1	0	3	2	3	0	2	0	2	0	0	2	1	1	1	2	1	0	0	0	3	0	0	0	1	0	0	0
5051	0	0	0	0	2	0	0	0	1	0	3	3	3	0	0	1	3	1	1	0	0	3	2	1	0	2	0	0	0	0	2	0	0	1	0	0	0	1	0	0	2	2	2	0	1	1	1	0	1	1	2	1	1	0	1	0	0	0	1	0	1	2	1	1	1	0	1	0	1	2	0	6	0	0	1	0	1	1	1	0	2	0	1	3	0	1	1	0	0	0	3	1	1	1	1	0	0	0	1	1
5053	1	0	1	0	1	0	0	0	0	0	0	1	1	2	1	0	0	1	0	0	2	2	1	0	1	0	0	1	2	2	0	1	2	0	1	1	3	0	3	1	1	4	3	0	1	0	1	1	0	0	0	2	1	0	0	1	1	0	3	0	2	0	0	0	1	0	1	1	1	2	1	0	1	1	3	0	0	0	0	0	2	1	1	0	1	0	1	1	0	1	0	0	0	2	1	0	3	0	1	0
5055	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	2	0	3	1	1	1	0	2	2	3	0	1	1	1	1	1	0	0	0	0	0	2	4	0	1	0	3	0	1	2	1	0	1	1	0	0	0	3	0	0	2	0	0	0	1	0	1	0	0	1	0	1	1	0	1	1	1	0	0	0	1	0	1	0	1	2	1	2	0	1	0	1	2	1	0	1	0	0	0	1	1	2	3	1	0
5058	1	1	0	0	0	0	0	0	0	1	0	0	3	0	1	0	1	0	0	0	0	1	2	1	1	1	1	1	0	2	1	0	0	0	2	0	0	0	1	1	0	2	1	0	0	1	0	0	2	0	1	0	0	1	0	2	3	1	0	1	1	3	2	0	2	0	2	1	1	0	1	0	1	1	0	0	0	3	0	1	0	0	1	1	0	1	1	0	1	0	1	0	1	0	0	1	0	2	1	1
5063	1	0	0	0	2	0	0	0	0	0	1	1	2	0	1	1	0	1	0	0	0	1	0	1	0	1	0	0	2	1	0	0	1	0	3	0	0	1	0	0	3	1	0	0	0	1	0	0	1	1	1	1	2	2	0	1	1	0	1	0	0	0	1	0	1	0	1	0	4	0	0	0	1	2	1	0	0	2	1	2	2	0	1	0	1	1	2	0	1	0	1	0	1	0	0	0	0	2	0	0
5066	0	0	3	0	0	1	0	0	0	0	0	0	1	1	1	2	1	1	0	4	1	0	1	0	1	0	0	0	2	1	0	1	3	0	1	0	1	2	1	0	0	1	1	0	0	2	3	0	0	2	2	0	1	1	0	0	0	1	2	0	0	2	3	0	1	1	1	1	1	1	1	2	0	1	0	1	0	1	1	1	1	0	2	0	1	0	0	1	0	0	1	1	0	1	4	1	2	0	1	1
5072	1	0	0	0	2	0	1	1	2	1	1	1	0	2	0	0	0	0	0	1	1	0	0	1	3	2	0	0	3	1	0	0	3	0	0	1	0	0	1	0	1	0	2	0	0	0	3	0	1	0	1	1	0	1	2	0	1	3	2	0	0	5	0	0	0	1	0	2	0	1	1	0	0	1	1	0	1	0	1	0	1	3	0	0	1	1	0	1	2	2	0	1	0	2	1	0	0	0	1	1
5078	2	1	0	1	0	0	2	2	0	0	0	0	0	2	2	1	0	1	0	1	0	1	0	0	0	2	1	2	0	1	0	0	1	3	1	0	0	0	1	1	0	0	2	2	0	0	0	0	1	0	1	1	0	1	1	5	1	1	2	0	0	1	1	1	0	0	0	2	4	1	2	0	2	1	0	0	2	2	0	1	2	0	1	1	0	0	1	2	0	0	1	0	2	0	1	0	2	0	3	3
5080	0	2	0	2	0	0	0	1	1	0	2	0	0	0	1	0	0	1	0	0	0	1	1	2	0	0	2	0	1	2	1	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	1	1	0	2	1	2	1	2	2	2	1	1	0	0	2	1	0	1	0	0	0	0	0	1	2	1	0	1	0	1	0	0	2	0	1	3	0	0	1	0	1	0	2	0	0	0	3	1	1	0	0	0	0	1
5083	1	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	2	0	1	0	1	1	1	0	1	0	0	0	0	1	1	1	0	1	0	1	0	2	1	1	0	0	2	0	0	0	0	3	1	2	1	0	1	0	0	0	0	1	1	0	0	1	0	1	2	0	2	1	0	0	0	1	1	1	2	0	0	0	1	0	1	1	2	0	2	0	0	2	2	1
5084	2	0	0	0	0	2	0	1	1	1	4	0	0	0	0	1	0	1	0	0	1	0	0	0	0	3	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	2	1	0	2	1	1	0	1	1	0	1	0	0	3	0	2	1	0	0	1	0	0	0	1	0	1	0	0	0	1	1	2	1	0	0	0	1	0	1	4	0	0	0	0	0	2	2	0	0	0	1	3	4	2	2	1
5103	3	0	0	0	1	0	4	1	1	0	1	0	2	0	2	1	0	1	1	2	0	2	2	0	2	1	1	0	0	2	0	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	4	0	0	1	2	0	0	2	4	0	2	1	1	1	0	0	0	0	0	1	0	5	3	1	2	0	1	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	1	1	2	2	1	0	1	0	2	0	1	0
5104	2	0	0	0	1	2	2	0	0	0	1	0	6	1	0	0	0	2	0	2	0	0	1	0	1	3	0	1	1	1	0	3	0	1	0	0	1	0	0	0	1	0	1	1	0	1	1	2	0	0	0	1	2	0	2	0	0	1	1	0	0	1	1	0	3	1	0	1	2	2	1	1	3	1	1	3	1	0	1	0	0	0	1	0	2	0	0	0	1	1	2	0	1	2	1	1	3	0	2	1
5106	2	0	1	1	1	1	2	1	0	0	0	0	2	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	1	1	0	1	1	1	2	0	3	3	2	1	1	1	0	1	1	3	1	0	1	1	1	1	1	1	2	2	0	0	0	1	1	4	1	0	0	1	0	0	3	0	3	1	2	1	3	1	1	2	0	4	3	0	1	2	1	2	3	4	0	0	1	2	1	0	0	1	1	1	0	0
5109	1	2	4	4	1	1	3	2	1	1	1	0	1	0	4	4	0	1	2	0	0	1	0	0	2	0	0	0	1	0	1	3	1	2	0	2	0	1	1	1	0	0	1	0	1	0	2	2	1	2	2	1	0	2	1	0	1	2	1	1	0	1	2	0	4	0	1	0	1	3	1	0	5	1	2	2	1	1	3	0	2	0	1	0	1	5	2	0	1	2	3	1	3	1	0	2	0	0	0	1
5118	0	0	0	0	0	2	1	2	0	0	0	0	0	1	0	0	1	1	0	1	1	0	3	3	0	1	1	2	0	1	0	0	0	0	0	3	0	0	2	1	0	1	0	0	1	0	2	2	2	0	0	0	0	0	0	1	0	2	3	1	2	1	0	1	0	0	0	0	1	0	0	1	2	0	2	1	1	0	0	0	1	3	0	0	2	1	0	0	0	2	3	0	0	0	0	0	0	0	0	2
5122	2	0	1	0	3	3	0	1	1	1	0	0	2	0	0	1	1	0	2	0	1	0	2	0	3	0	1	0	0	0	1	0	0	2	0	1	2	0	2	0	0	1	0	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	1	0	0	1	1	1	2	1	0	0	0	1	1	0	1	1	0	0	0	0	3	1	0	1	1	0	0	0	1	1	3	1	1	2	0	0	0	0	0	0	0	1
5124	2	0	0	0	0	1	1	1	0	1	2	1	2	0	1	0	1	1	0	0	1	2	0	0	0	0	1	0	0	3	1	0	0	0	3	0	0	2	0	2	0	0	1	0	2	2	2	1	1	1	0	0	0	0	0	0	0	0	2	0	0	2	1	1	0	1	1	2	0	0	0	1	0	1	1	2	0	1	0	1	1	0	0	0	1	0	1	0	1	0	1	2	1	0	1	0	0	0	1	2
5127	0	0	1	0	0	0	2	1	1	2	2	0	0	0	1	1	0	1	1	0	0	0	0	1	1	0	0	1	0	1	0	1	0	1	1	0	1	0	0	2	0	0	1	0	0	1	1	2	0	2	0	0	1	0	0	0	0	0	0	0	1	0	3	0	0	1	1	0	0	0	2	0	2	0	4	0	1	2	1	0	0	1	1	0	0	1	4	1	0	0	2	0	0	0	1	1	1	0	2	4
5128	2	0	0	2	0	2	3	1	1	0	2	2	2	0	0	0	1	0	0	1	0	1	0	1	0	2	1	1	0	0	0	1	2	0	0	0	3	0	1	1	0	1	1	2	0	1	0	2	0	0	1	0	0	0	0	0	0	2	1	1	1	1	0	1	3	1	0	2	0	0	2	0	1	2	0	1	2	0	0	1	0	2	1	1	0	0	2	1	1	2	1	0	2	0	0	2	3	0	1	3
