ID	gene	h0_r	h0_alpha	h0_sigma	h0_theta	h1_r	h1_alpha	h1_sigma	h1_theta0	h1_theta1	h0	h1	LR	p	q	signif
3	D	2.269087067994911	4.21985958145246	9.33853288645141	-0.5670278321228238	0.6229942823931599	21.80024320697808	3.332099779405789	-0.3201020577970264	3.9244258629708417	35.05813828409163	15.35506144048168	19.703076843609953	3.4421054895261705e-10	3.4421054895261705e-09	True
4	E	1.9384445078768986	10.184661147831992	11.052491173918067	-0.28219222231669316	0.5892480257869495	22.01021147415487	1.5528467831751416	-0.04483036711811231	2.862509920234585	95.5051968712952	83.82098541531626	11.68421145597894	1.3375629078771212e-06	6.687814539385606e-06	True
1	B	0.377097772280342	19.19309294086114	7.782252606716188	0.4725479753290482	0.4028851212368484	21.714738939751747	3.2284805746701384	-0.0909732672147326	3.1270597618652736	47.31194969818245	36.654929563337674	10.657020134844778	3.8986557540088285e-06	1.299551918002943e-05	True
0	A	0.3455880220431806	21.92199655983003	3.061599376014187	0.868149934487105	0.449785342105606	21.756973752854766	3.2171136648226324	0.1995429127937738	2.9716942995124342	68.66948289467297	59.51998082508899	9.149502069583974	1.888058427579331e-05	4.720146068948328e-05	True
2	C	4.252533181263454	9.176770457796653	13.881220796274164	-0.6698808998157995	2.6097774246782226	13.03207315239939	13.461264170537204	-1.0000974043340556	2.005900713388642	79.32586602446666	71.79287882500621	7.53298719946045	0.0001038178839055659	0.0002076357678111318	True
7	H	734.6917790786446	13.564907868821981	10.741294598637142	-1.0653130686129824	9222.216773713764	14.43657813419925	10.851955739522753	-0.8542445590031247	-1.9967939721636156	159.47785105132405	158.03638226989577	1.4414687814282843	0.08952257085422088	0.14920428475703482	False
5	F	1.2631046258670962	17.86166392236703	9.198872622905137	-0.37001608018363863	0.927668747552939	19.190220897138285	7.594161520658414	-0.32775630345009793	0.2999373718641122	137.41042429675412	136.69390832647093	0.7165159702831829	0.23127026086942004	0.32957942110174787	False
9	J	24.236185600555853	17.11878436117189	14.832913152635902	-0.9327072415063269	12.417623137945284	17.276964241188196	14.368108845204787	-0.7222359924302036	-1.5263530300462655	146.73065769661932	146.10594836077053	0.6247093358487916	0.2636635368813983	0.32957942110174787	False
6	G	13.255756578909557	19.52718594333129	13.00731279738908	-1.1323161835767857	9.908213663363409	19.73063729601691	12.843680860203365	-1.084227802070897	-1.1807899247749714	155.09252284161636	155.0901445518728	0.002378289743546702	0.9450151230795031	1.0	False
8	I	3.853033207773738	15.709686501723079	11.048794344306486	-0.41613876103058306	2.837344885303053	16.03372489854309	10.34557600440695	-0.35871299182848904	-0.20228051933387184	155.33221012802835	155.39579648405066	-0.06358635602231288	1.0	1.0	False
