gene	log2FC	p_value	q_value	signif
4	1.6444737	5.6747995566468075e-09	5.674799556646807e-07	True
34	1.7019935	5.0329748788021744e-08	2.5164874394010873e-06	True
41	1.6881393	4.575874793567902e-07	1.1537423787437778e-05	True
58	1.5541415	4.614969514975111e-07	1.1537423787437778e-05	True
15	1.4779067	9.984409690356498e-07	1.9968819380712995e-05	True
53	1.6368706	1.3870969062649731e-06	2.1422686269670028e-05	True
57	1.8469998	1.5674470120614538e-06	2.1422686269670028e-05	True
44	1.7007111	1.7138149015736022e-06	2.1422686269670028e-05	True
1	1.3770896	3.544529948230775e-06	3.938366609145306e-05	True
95	1.4611937	5.527970720303891e-06	5.5279707203038905e-05	True
74	1.530427	6.803547062388246e-06	6.185042783989315e-05	True
69	1.4721009	8.421576723732938e-06	7.017980603110782e-05	True
19	1.2918413	9.649434211099712e-06	7.221652127474067e-05	True
99	1.3637741	1.1383075289448406e-05	7.221652127474067e-05	True
12	1.44843	1.1554643403958509e-05	7.221652127474067e-05	True
18	1.3016174	1.1554643403958509e-05	7.221652127474067e-05	True
29	1.324834	1.3116027018076237e-05	7.71531001063308e-05	True
79	1.5525714	1.5210862365268833e-05	8.450479091816019e-05	True
33	1.3687109	2.462554285997951e-05	0.00012960812031568162	True
61	1.4350063	3.350607154054922e-05	0.0001675303577027461	True
52	1.2762473	7.410573518028314e-05	0.00035288445323944357	True
21	1.2039522	0.00010113876833740011	0.0004597216742609096	True
84	1.3288131	0.00011330451268463904	0.0004816242756930378	True
91	1.2922169	0.00011558982616632907	0.0004816242756930378	True
24	1.0377622	0.0002177859483809883	0.0008711437935239531	True
96	1.2292699	0.0002790931577107282	0.0010734352219643392	True
66	0.9723704	0.00029168101334408556	0.001080300049422539	True
11	1.1049334	0.00032247788810354215	0.0011330378299262674	True
36	1.0609446	0.00032858097067861754	0.0011330378299262674	True
7	1.0709255	0.0003540906408094628	0.0011803021360315426	True
76	1.080021	0.00040324041089011427	0.0013007755190003686	True
59	1.1507448	0.0004905258877836047	0.0015328933993237646	True
47	1.1296207	0.0006588958005328407	0.001996653941008608	True
93	1.4244828	0.0007034429823716221	0.0020689499481518297	True
25	1.2782347	0.000755222169716378	0.002122746162798126	True
85	1.1151578	0.0007641886186073254	0.002122746162798126	True
51	1.1401162	0.0008152961314517709	0.002145516135399397	True
46	1.1249293	0.0008152961314517709	0.002145516135399397	True
10	1.1068617	0.0009656278812415896	0.002475968926260486	True
28	0.84034336	0.0010290809686426946	0.0025537663100298207	True
22	1.1043074	0.0010470441871122263	0.0025537663100298207	True
81	1.073321	0.0011947065729425342	0.002844539459386986	True
6	0.9565012	0.001850679411426123	0.004303905607967728	True
78	1.0407813	0.0020207480473004584	0.004540859143380045	True
39	0.9302331	0.002065449201160536	0.004540859143380045	True
83	1.0259634	0.002134203797388621	0.004540859143380045	True
2	1.0030748	0.002134203797388621	0.004540859143380045	True
72	1.0502608	0.0028240552842156734	0.0058834485087826535	True
43	1.1551214	0.003189717438450214	0.0065096274254086	True
31	0.95012397	0.004011804199155161	0.008023608398310322	True
67	0.9143764	0.004946321483163027	0.009698669574829465	True
32	1.0053616	0.005228507375479624	0.010015001960938876	True
38	0.8953423	0.005307951039297604	0.010015001960938876	True
13	1.063202	0.005442782728369421	0.010045742360868627	True
45	0.81706524	0.005525158298477745	0.010045742360868627	True
23	1.0202323	0.006043475385832198	0.01065529022508458	True
20	0.91662395	0.00607351542829821	0.01065529022508458	True
82	0.8153845	0.007986222043471812	0.013769348350813471	True
86	0.8390905	0.009002296782676103	0.015258130140128988	True
63	0.79608685	0.01017999367098906	0.0169666561183151	True
71	0.85837716	0.010519652494952016	0.01724533195893773	True
65	0.7634822	0.013932776210539871	0.02247221969441915	True
70	0.9513652	0.015316120745411738	0.023931438664705842	True
62	0.8741761	0.015316120745411738	0.023931438664705842	True
73	0.8722883	0.016818973046837847	0.0258753431489813	True
97	0.73009014	0.019273820454182362	0.02920275826391267	True
5	0.79771274	0.021018929394776294	0.03137153641011387	True
42	0.81650364	0.023995887868040355	0.03528807039417699	True
35	0.71146643	0.024508799281633912	0.03551999895888973	True
14	0.79076827	0.026656577718862488	0.0380808253126607	True
9	0.8073866	0.032090820985072536	0.045198339415595125	True
56	0.8675669	0.03769262056055082	0.05225261233752278	False
55	0.6275213	0.03814440700639163	0.05225261233752278	False
40	0.65535617	0.05279443945755019	0.07134383710479755	False
100	0.6793273	0.055643797613485375	0.07419173015131383	False
27	0.5701901	0.059494412959572064	0.0782821223152264	False
92	0.55725867	0.06592182074029362	0.08561275420817353	False
64	0.7107785	0.06688510140371615	0.0857501300047643	False
26	0.55534536	0.08106043329347187	0.10260814340945806	False
16	0.7202817	0.0824879923612881	0.10310999045161012	False
89	0.58754766	0.0972540659826563	0.11916469145936087	False
30	0.48174256	0.09791244849517013	0.11916469145936087	False
90	0.6904996	0.09890669391126952	0.11916469145936087	False
94	0.5005951	0.11898616158852987	0.14165019236729748	False
3	0.46309096	0.1563485038140336	0.18393941625180424	False
54	0.50331146	0.15873969445546654	0.18458104006449597	False
49	0.37429154	0.17782504905877916	0.20439660811353927	False
98	0.30008158	0.22041420416051904	0.24765640916912252	False
50	0.36517754	0.2857143981922359	0.3174604424358176	False
37	0.43410906	0.3200585567551312	0.35171269973091335	False
17	0.28457412	0.5320240999917529	0.572068924722315	False
60	0.19505952	0.560157926601195	0.5959126878736117	False
8	0.18842475	0.6002640902436527	0.6318569370985818	False
88	0.17858788	0.6462880061890817	0.6662762950402904	False
48	0.0786073	0.8489917295872763	0.8575674036235115	False
68	-0.034673456	0.9416209318664595	0.9416209318664595	False
80	-0.044442073	0.8299108013743596	0.8468477565044485	False
75	-0.16538781	0.6404555239375047	0.6662762950402904	False
77	-0.23589352	0.45507942827471826	0.4946515524725198	False
87	-0.5478132	0.20781270928570594	0.23615080600648403	False
